normalized_product,product_label,item_name,menu_section,price_eur,price_type,venue_name,address,city,latitude,longitude,source_platform,confidence,source_url,retrieved_at
espresso,Caffè,Espresso,BAR & CAFFETTERIA,1.5,menu,"Mulberry st, San Donato",Via Alfonsine 40 a San Donato Milanese,Milano,45.4008,9.2669,menudigitale,high,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,2026-05-31T09:40:52Z
espresso,Caffè,"Espresso € 1,20",Menu,1.5,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,CAFFÈ NORMALE,Bar,1.5,menu,Officina della Birra,,Milano,45.536514,9.198098,web_extract,high,https://www.ristoranteofficinadellabirra.it/wp-content/uploads/2026/02/28.01.26-MENU-COMPLETO.pdf,2026-05-31T17:56:58.981539+00:00
espresso,Caffè,Espresso Macchiato Special,Menu,1.5,menu,Furci,,Milano,45.536083,9.225292,web_extract,high,https://furcibakery.it/menus/,2026-05-31T19:03:58.101062+00:00
espresso,Caffè,", Caffè",Menu,1.5,menu,Gattò,,Milano,45.46973,9.214979,web_extract,high,https://gattomilano.com/wp-content/uploads/2024/10/Menu_Pranzo_23.10.2024.pdf,2026-05-31T19:03:58.101062+00:00
espresso,Caffè,"Espresso € 1,20",Menu,1.6,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,"Espresso € 1,20",Menu,1.7,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,Espresso,CAFFÈ,1.8,menu,Antonino Il Banco di Cannavacciuolo,"Piazza Città di Lombardia, 1, 20124 Milano, MI, Italia",Milano,45.4866993,9.1962354,mycia,high,https://www.mycia.it/menu/milano/antonino-il-banco-di-cannavacciuolo-5bcBqmsOe,2026-05-30T17:20:00.445721+00:00
espresso,Caffè,Espresso Corretto,Menu,1.8,menu,Furci,,Milano,45.536083,9.225292,web_extract,high,https://furcibakery.it/menus/,2026-05-31T19:03:58.101062+00:00
espresso,Caffè,Caffè Nespresso,caffetteria,2.0,menu,Monkey Cocktail Bar Milano,"Via Napo Torriani, 5, Milan, Metropolitan City of Milan, Italy",Milano,45.4808062,9.2034775,mycia,high,https://www.mycia.it/menu/milano/monkey-cocktail-bar-milano-0M736DXb7,2026-05-30T17:28:52.676103+00:00
espresso,Caffè,CAFFE',BIBITE,2.0,menu,That's Wine,"Piazza Velasca, 5, Milan, Metropolitan City of Milan, Italy",Milano,45.4599542,9.1906238,mycia,high,https://www.mycia.it/menu/milano/that-s-wine-Wp8r7NOfQ,2026-05-30T17:34:05.285559+00:00
espresso,Caffè,CAFFE,,2.0,menu,Osteria dal Cornuto,"Corso Garibaldi, 75, 20121 Milano, Milano MI, Italia",Milano,45.475639,9.18367,leggimenu,high,https://www.leggimenu.it/menu/osteriadalcornuto/244657,2026-05-31T09:14:42Z
espresso,Caffè,CAFFE',CAFFETTERIA &amp; DOLCI,2.0,menu,castrenze de vincenzi - Milano,Via Ezio Biondi 20154 Milano,Milano,45.487418,9.160906,leggimenu,high,https://www.leggimenu.it/menu/75q49daq7dp2/93985,2026-05-31T09:14:42Z
espresso,Caffè,CAFFE',,2.0,menu,AI BASTIONI - Milano,"Via Lodovico Montegani, 68, 20141 Milano, Milano MI, Italia",Milano,45.431989,9.177528,leggimenu,high,https://www.leggimenu.it/menu/79r4fd2q7hs2/132679,2026-05-31T09:14:42Z
espresso,Caffè,Caffè,Menu,2.0,menu,La Cantinetta,VIALE MONZA 58,Milano,45.493632,9.219177,web_extract,high,https://ristorantelacantinettamilano.it/menu/,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,"Espresso € 1,20",Menu,2.0,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,CAFFÈ MACCHIATO,Bar,2.0,menu,Officina della Birra,,Milano,45.536514,9.198098,web_extract,high,https://www.ristoranteofficinadellabirra.it/wp-content/uploads/2026/02/28.01.26-MENU-COMPLETO.pdf,2026-05-31T17:56:58.981539+00:00
espresso,Caffè,AFFOGATO CAFFE',Menu,2.0,menu,BPIÚ 1986,Via Aldo Moro 31,Milano,45.416325,9.124544,web_extract,high,https://www.bpiu1986.it/menu,2026-05-31T19:03:58.101062+00:00
espresso,Caffè,CAFFÈ,Bevande,2.0,menu,Luma,Via Pietro Borsieri 39,Milano,45.48957,9.188891,web_extract,high,https://lumacocktailbar.com/wp-content/uploads/2026/02/Menu_Brunch_Febbraio_2026.pdf,2026-05-31T19:03:58.101062+00:00
espresso,Caffè,Caffè corretto,Vip,2.1,menu,Bowls,Via ALBRICCI ALBERICO 3,Milano,45.461151,9.189481,web_extract,high,https://www.bowlsandmore.it/wp-content/uploads/Bowls-and-more-menu-diurno.pdf,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,ESPRESSO,Caffetteria,2.2,menu,Cinc Food & Drinks,VIA FORMENTINI MARCO 7,Milano,45.471762,9.186021,web_extract,high,https://www.cincbrera.it/wp-content/uploads/2025/03/CINC_menu-salone-cocktail-list.beverage-2024.pdf.pdf,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,"Espresso € 1,20",Menu,2.2,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,Caffè macchiato Miscela d’oro (ME),Caffetteria,2.2,menu,Lab Milano,Viale PREMUDA 7,Milano,45.464094,9.207135,web_extract,high,https://www.thelabmilano.it/wp-content/uploads/theLab_Menu.pdf,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,Caffè,BEVANDE,2.5,menu,La Società Milano,"Via Panfilo Castaldi, 19, 20124 Milano, MI, Italia",Milano,45.4772645,9.2020793,mycia,high,https://www.mycia.it/menu/milano/la-societa-milano-0936b44ad,2026-05-30T17:27:20.079510+00:00
espresso,Caffè,Caffè,Bevande,2.5,menu,Taverna della Trisa,"Via Francesco Ferrucci, 1, 20145 Milano MI, Italia",Milano,45.4793609,9.1644608,mycia,high,https://www.mycia.it/menu/milano/taverna-della-trisa-948cced4a,2026-05-30T17:33:42.109723+00:00
espresso,Caffè,Espresso,,2.5,menu,LiQUIDO Rooftop Bar,Via Giovanni Battista Pirelli 5B 20124 Milano,Milano,45.484065,9.196656,leggimenu,high,https://www.leggimenu.it/menu/liquido/115269,2026-05-31T09:14:42Z
espresso,Caffè,Caffè Decaffèinato,CAFFETTERIA / COFFEE & CO.,2.5,menu,Funky,Ripa di Porta Ticinese 33,Milano,45.4515584,9.1745153,direct_website,high,https://cdn.website.dish.co/media/f3/b2/9663569/Funky-The-Menu.pdf,2026-05-30T22:25:39Z
espresso,Caffè,ESPRESSO CORRETTO,Menu,2.5,menu,Piccolo Bar,Via Venti Settembre 93,Milano,45.532707,9.22493,web_extract,high,https://www.piccolocaferestaurant.it/bar,2026-05-31T19:03:58.101062+00:00
espresso,Caffè,Caffè,Bevande,3.0,menu,Bice Milano,"Via Borgospesso, 12, 20121 Milano MI, Italia",Milano,45.4700642,9.1942058,mycia,high,https://www.mycia.it/menu/milano/bice-milano-40bd6318b,2026-05-30T17:20:44.169575+00:00
espresso,Caffè,Caffè,CAFFETTERIA,3.0,menu,Oysteroom,"Corso Garibaldi, 105, 20121 Milano, MI, Italia",Milano,45.4785043,9.1848669,mycia,high,https://www.mycia.it/menu/milano/oysteroom-JQYXLx6r2,2026-05-30T17:30:09.801890+00:00
espresso,Caffè,CAFFE' CORRETTO,Menu,3.0,menu,Rhop,Corso Europa 142,Milano,45.5282176,9.0466645,direct_website,high,https://www.rhop.it/menu/,2026-05-30T20:54:09.877713+00:00
espresso,Caffè,Espresso doppio,Menu,3.0,menu,Piccolo Bar,Via Venti Settembre 93,Milano,45.532707,9.22493,web_extract,high,https://www.piccolocaferestaurant.it/bar,2026-05-31T19:03:58.101062+00:00
espresso,Caffè,Caffè doppio,ROSSI,3.5,menu,Deseo,"Corso Sempione, 2, Milano, MI, Italia",Milano,45.4781512,9.1698403,direct_website,high,https://www.deseomilano.com/menu/Menu.pdf,2026-05-30T22:25:39Z
espresso,Caffè,Caffè corretto,Menu,3.5,menu,La Cantinetta,VIALE MONZA 58,Milano,45.493632,9.219177,web_extract,high,https://ristorantelacantinettamilano.it/menu/,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,CAFFÈ SHAKERATO,Caffè,3.5,menu,Piasù,Via ALBERTO DA GIUSSANO 1,Milano,45.467253,9.164781,web_extract,high,https://www.piasu.it/wp-content/uploads/2024/03/menu-drink.pdf,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,Espresso Shakerato,Menu,3.5,menu,Furci,,Milano,45.536083,9.225292,web_extract,high,https://furcibakery.it/menus/,2026-05-31T19:03:58.101062+00:00
espresso,Caffè,Caffè corretto grappa morbida,Caffetteria,3.9,menu,Lab Milano,Viale PREMUDA 7,Milano,45.464094,9.207135,web_extract,high,https://www.thelabmilano.it/wp-content/uploads/theLab_Menu.pdf,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,Caffè,Bevande,4.0,menu,Ceresio 7,"Via Ceresio, 7, 20154 Milano, MI, Italia",Milano,45.4834509,9.18038,mycia,high,https://www.mycia.it/menu/milano/ceresio-7-61a2d41c6,2026-05-30T17:22:07.718555+00:00
espresso,Caffè,Caffè e latte,CAFFETTERIA,4.0,menu,Oysteroom,"Corso Garibaldi, 105, 20121 Milano, MI, Italia",Milano,45.4785043,9.1848669,mycia,high,https://www.mycia.it/menu/milano/oysteroom-JQYXLx6r2,2026-05-30T17:30:09.801890+00:00
espresso,Caffè,"Espresso € 1,20",Menu,4.5,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,Espresso illy Classico,CAFFETTERIA /-/ CAFFÈ IN PUREZZA,5.0,menu,Illy - Milano Montenapoleone,"Via Monte Napoleone, 19, 20121 Milano, MI, Italia",Milano,45.4685852,9.1944774,mycia,high,https://www.mycia.it/menu/milano/illy-milano-montenapoleone-8d91xHW37,2026-05-30T17:25:45.982107+00:00
espresso,Caffè,caffe freddo,Menu,5.0,menu,Piccolo Bar,Via Venti Settembre 93,Milano,45.532707,9.22493,web_extract,high,https://www.piccolocaferestaurant.it/bar,2026-05-31T19:03:58.101062+00:00
espresso,Caffè,Caffè mixed iced,Caffetteria,6.0,menu,Hotel Ibis Milano Fiera,"Via Lucio Giunio Columella, 36, 20128 Milano, MI, Italia",Milano,45.5157384,9.2269324,mycia,high,https://www.mycia.it/menu/milano/hotel-ibis-milano-fiera-K5UFPvYo0,2026-05-30T17:25:11.955195+00:00
espresso,Caffè,ESPRESSO MARTINI,,6.0,menu,FOD,"Via Paolo Sarpi, 53, Milano, Italia",Milano,45.480983,9.173182,leggimenu,high,https://www.leggimenu.it/menu/barfod/805,2026-05-31T09:14:42Z
espresso,Caffè,Affogato al caffè,Menu,6.5,menu,La Cantinetta,VIALE MONZA 58,Milano,45.493632,9.219177,web_extract,high,https://ristorantelacantinettamilano.it/menu/,2026-05-31T16:45:42.791847+00:00
espresso,Caffè,Espresso Martini,,10.0,menu,SWAMI - MILANO,"Via Ponte Vetero, 14, 20121 Milano Milano, Italia",Milano,45.469581,9.18529,leggimenu,high,https://www.leggimenu.it/menu/7dpkdeah7ds1/176008,2026-05-31T09:14:42Z
espresso,Caffè,"Tronchetto di cervo con terra autunnale al caffè e cioccolato amaro, funghi, fondo bruno",SECONDI PIATTI,36.0,menu,La Società Milano,"Via Panfilo Castaldi, 19, 20124 Milano, MI, Italia",Milano,45.4772645,9.2020793,mycia,high,https://www.mycia.it/menu/milano/la-societa-milano-0936b44ad,2026-05-30T17:27:20.079510+00:00
cappuccino,Cappuccino,Cappuccino,Caffetteria,1.5,menu,Los Locos,Via Novara 196 20153 Milano,Milano,45.486303,9.080195,leggimenu,high,https://www.leggimenu.it/menu/loslocosmilano/265706,2026-05-31T09:14:42Z
cappuccino,Cappuccino,CAPPUCCINO,,1.5,menu,Chiosco Milano 3,"Via Bassano Porrone, 8, 20121 Milano MI, Italia",Milano,45.466125,9.186576,leggimenu,high,https://www.leggimenu.it/menu/chioscomilano3/186757,2026-05-31T09:14:42Z
cappuccino,Cappuccino,Cappuccino,,1.5,menu,Moma Cafe - Milano,"Ripa di Porta Ticinese, 11, Milano, MI, Italia",Milano,45.451973,9.176506,leggimenu,high,https://www.leggimenu.it/menu/moma46/131402,2026-05-31T09:14:42Z
cappuccino,Cappuccino,CAPPUCCINO,Menu,1.5,menu,Boom,,Milano,45.463156,9.224481,web_extract,high,https://boom-milano.com/menu-drink,2026-05-31T19:03:58.101062+00:00
cappuccino,Cappuccino,Cappuccino,LA CAFFETTERIA,1.6,menu,Garden Caffè,"Via Servio Tullio 4, 20123, Milano",Milano,45.4594548,9.1685311,leggimenu,high,https://www.leggimenu.it/menu/gardencaffe/65537,2026-06-01T10:25:38Z
cappuccino,Cappuccino,Cappuccino,,1.7,menu,Bar Taita,"Largo Oreste Murani 2, 20133, Milano",Milano,45.4730232,9.2351916,leggimenu,high,https://www.leggimenu.it/menu/bartaita/220609,2026-06-01T10:25:38Z
cappuccino,Cappuccino,"Oreo Ice Cappuccino (1,7)  € 6,50",Menu,1.7,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
cappuccino,Cappuccino,Cappuccino,Menu,1.7,menu,Furci,,Milano,45.536083,9.225292,web_extract,high,https://furcibakery.it/menus/,2026-05-31T19:03:58.101062+00:00
cappuccino,Cappuccino,Cappuccino,,1.8,menu,TYPE,Via Pietro Borsieri 34 20159 Milano,Milano,45.489743,9.189246,leggimenu,high,https://www.leggimenu.it/menu/typeday/168297,2026-05-31T09:14:42Z
cappuccino,Cappuccino,Cappuccino decaffeinato,,1.8,menu,Moma Cafe - Milano,"Ripa di Porta Ticinese, 11, Milano, MI, Italia",Milano,45.451973,9.176506,leggimenu,high,https://www.leggimenu.it/menu/moma46/131402,2026-05-31T09:14:42Z
cappuccino,Cappuccino,Cappuccino,Vip,1.8,menu,Bowls,Via ALBRICCI ALBERICO 3,Milano,45.461151,9.189481,web_extract,high,https://www.bowlsandmore.it/wp-content/uploads/Bowls-and-more-menu-diurno.pdf,2026-05-31T16:45:42.791847+00:00
cappuccino,Cappuccino,Cappuccino Decaffeinato,Menu,1.8,menu,Furci,,Milano,45.536083,9.225292,web_extract,high,https://furcibakery.it/menus/,2026-05-31T19:03:58.101062+00:00
cappuccino,Cappuccino,cappuccino,,2.0,menu,Mealthie - Milano,Via Tortona 33 20144 Milano,Milano,45.451152,9.161217,leggimenu,high,https://www.leggimenu.it/menu/mealthietortona/263549,2026-05-31T09:14:42Z
cappuccino,Cappuccino,"CAPPUCCINO, CAFFE' AMERICANO 2,00",,2.0,menu,Bar Bianco,Viale Ibsen 4,Milano,45.4735526,9.1775313,direct_website,high,https://www.barbiancomilano.com/wp-content/uploads/2020/06/MENU-BAR-GIORNO.pdf,2026-06-01T09:18:09Z
cappuccino,Cappuccino,CAPPUCCINO,Caffè,2.0,menu,Piasù,Via ALBERTO DA GIUSSANO 1,Milano,45.467253,9.164781,web_extract,high,https://www.piasu.it/wp-content/uploads/2024/03/menu-drink.pdf,2026-05-31T16:45:42.791847+00:00
cappuccino,Cappuccino,Cappuccino Deca,,2.1,menu,TYPE,Via Pietro Borsieri 34 20159 Milano,Milano,45.489743,9.189246,leggimenu,high,https://www.leggimenu.it/menu/typeday/168297,2026-05-31T09:14:42Z
cappuccino,Cappuccino,Cappuccino Vegan,,2.2,menu,TYPE,Via Pietro Borsieri 34 20159 Milano,Milano,45.489743,9.189246,leggimenu,high,https://www.leggimenu.it/menu/typeday/169479,2026-05-31T09:14:42Z
cappuccino,Cappuccino,cappuccino latte vegetale,,2.3,menu,Mealthie - Milano,Via Tortona 33 20144 Milano,Milano,45.451152,9.161217,leggimenu,high,https://www.leggimenu.it/menu/mealthietortona/263549,2026-05-31T09:14:42Z
cappuccino,Cappuccino,Cappuccino Special,Menu,2.3,menu,Furci,,Milano,45.536083,9.225292,web_extract,high,https://furcibakery.it/menus/,2026-05-31T19:03:58.101062+00:00
cappuccino,Cappuccino,Cappuccino,,2.5,menu,FOD,"Via Paolo Sarpi, 53, Milano, Italia",Milano,45.480983,9.173182,leggimenu,high,https://www.leggimenu.it/menu/barfod/777,2026-05-31T09:14:42Z
cappuccino,Cappuccino,Cappuccino Deca Vegan,,2.5,menu,TYPE,Via Pietro Borsieri 34 20159 Milano,Milano,45.489743,9.189246,leggimenu,high,https://www.leggimenu.it/menu/typeday/169479,2026-05-31T09:14:42Z
cappuccino,Cappuccino,CAPPUCCINO,,2.5,menu,AI BASTIONI - Milano,"Via Lodovico Montegani, 68, 20141 Milano, Milano MI, Italia",Milano,45.431989,9.177528,leggimenu,high,https://www.leggimenu.it/menu/79r4fd2q7hs2/132679,2026-05-31T09:14:42Z
cappuccino,Cappuccino,Cappuccino,Americano,2.5,menu,"Mulberry st, San Donato",Via Alfonsine 40 a San Donato Milanese,Milano,45.4008,9.2669,menudigitale,high,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,2026-05-31T09:40:52Z
cappuccino,Cappuccino,CAPPUCCINO,,3.0,menu,Osteria dal Cornuto,"Corso Garibaldi, 75, 20121 Milano, Milano MI, Italia",Milano,45.475639,9.18367,leggimenu,high,https://www.leggimenu.it/menu/osteriadalcornuto/244657,2026-05-31T09:14:42Z
cappuccino,Cappuccino,CAPPUCCINO,Caffetteria,3.0,menu,Cinc Food & Drinks,VIA FORMENTINI MARCO 7,Milano,45.471762,9.186021,web_extract,high,https://www.cincbrera.it/wp-content/uploads/2025/03/CINC_menu-salone-cocktail-list.beverage-2024.pdf.pdf,2026-05-31T16:45:42.791847+00:00
cappuccino,Cappuccino,CAPPUCCINO,Bevande,3.0,menu,Luma,Via Pietro Borsieri 39,Milano,45.48957,9.188891,web_extract,high,https://lumacocktailbar.com/wp-content/uploads/2026/02/Menu_Brunch_Febbraio_2026.pdf,2026-05-31T19:03:58.101062+00:00
cappuccino,Cappuccino,Cappuccino,,3.5,menu,LiQUIDO Rooftop Bar,Via Giovanni Battista Pirelli 5B 20124 Milano,Milano,45.484065,9.196656,leggimenu,high,https://www.leggimenu.it/menu/liquido/115269,2026-05-31T09:14:42Z
cappuccino,Cappuccino,Cappuccio,CAFFETTERIA / COFFEE & CO.,3.5,menu,Funky,Ripa di Porta Ticinese 33,Milano,45.4515584,9.1745153,direct_website,high,https://cdn.website.dish.co/media/f3/b2/9663569/Funky-The-Menu.pdf,2026-05-30T22:25:39Z
cappuccino,Cappuccino,Cappuccino Maxi,Menu,3.5,menu,Furci,,Milano,45.536083,9.225292,web_extract,high,https://furcibakery.it/menus/,2026-05-31T19:03:58.101062+00:00
cappuccino,Cappuccino,Cappuccino — Versione XL in tazza,,4.0,menu,FOD,"Via Paolo Sarpi, 53, Milano, Italia",Milano,45.480983,9.173182,leggimenu,high,https://www.leggimenu.it/menu/barfod/777,2026-05-31T09:14:42Z
cappuccino,Cappuccino,"Chocolate Ice Cappuccino (7) € 6,50",Menu,6.5,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
cappuccino,Cappuccino,"Pistacchio Ice Cappuccino (7,8) € 6,50",Menu,7.8,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
soft_drink,Bibita,Acqua in lattina San Benedetto 33cl,,1.0,menu,TYPE,Via Pietro Borsieri 34 20159 Milano,Milano,45.489743,9.189246,leggimenu,high,https://www.leggimenu.it/menu/typeday/168297,2026-05-31T09:14:42Z
soft_drink,Bibita,Coca cola,Bibite,2.5,menu,Los Locos,Via Novara 196 20153 Milano,Milano,45.486303,9.080195,leggimenu,high,https://www.leggimenu.it/menu/loslocosmilano/265707,2026-05-31T09:14:42Z
soft_drink,Bibita,BIBITE IN LATTINA,,2.5,menu,Chiosco Milano 3,"Via Bassano Porrone, 8, 20121 Milano MI, Italia",Milano,45.466125,9.186576,leggimenu,high,https://www.leggimenu.it/menu/chioscomilano3/186060,2026-05-31T09:14:42Z
soft_drink,Bibita,Coca cola,,2.5,menu,BRAMA,Via Borromei 13 20123 Milano,Milano,45.464067,9.18196,leggimenu,high,https://www.leggimenu.it/menu/7ds4ddaq7ls1/211032,2026-05-31T09:14:42Z
soft_drink,Bibita,Coca cola,BEVANDE,2.5,menu,Garden Caffè,"Via Servio Tullio 4, 20123, Milano",Milano,45.4594548,9.1685311,leggimenu,high,https://www.leggimenu.it/menu/gardencaffe/65562,2026-06-01T10:25:38Z
soft_drink,Bibita,"Fanta  € 3,50",Menu,2.5,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
soft_drink,Bibita,Coca cola - Coca cola zero,,3.0,menu,Mealthie - Milano,Via Tortona 33 20144 Milano,Milano,45.451152,9.161217,leggimenu,high,https://www.leggimenu.it/menu/mealthietortona/255847,2026-05-31T09:14:42Z
soft_drink,Bibita,"Coca-cola, Coca-cola zero, Fanta, Sprite, Tè limone, Tè pesca, Succhi di frutta",DRINKS,3.0,menu,Frigo Milano,"Piazza Borromeo, 5, Milan, Metropolitan City of Milan, Italy",Milano,45.463199,9.182863,leggimenu,high,https://www.leggimenu.it/menu/81p4hdai71/48344,2026-05-31T09:14:42Z
soft_drink,Bibita,COCA COLA,Per Dissetarvi,3.0,menu,L'APERITIVO,"Via Santa Tecla, 5, Milano, MI, Italia",Milano,45.462766,9.193529,leggimenu,high,https://www.leggimenu.it/menu/laperitivomenu/13954,2026-05-31T09:14:42Z
soft_drink,Bibita,BIBITA LATTINA,,3.3,menu,AI BASTIONI - Milano,"Via Lodovico Montegani, 68, 20141 Milano, Milano MI, Italia",Milano,45.431989,9.177528,leggimenu,high,https://www.leggimenu.it/menu/79r4fd2q7hs2/132675,2026-05-31T09:14:42Z
soft_drink,Bibita,Coca-Cola Lattina 33cl,Menu,3.5,menu,Rhop,Corso Europa 142,Milano,45.5282176,9.0466645,direct_website,high,https://www.rhop.it/menu/,2026-05-30T20:54:09.877713+00:00
soft_drink,Bibita,Chinotto,,3.5,menu,Mealthie - Milano,Via Tortona 33 20144 Milano,Milano,45.451152,9.161217,leggimenu,high,https://www.leggimenu.it/menu/mealthietortona/255847,2026-05-31T09:14:42Z
soft_drink,Bibita,Fanta uva,Bibite,3.5,menu,Los Locos,Via Novara 196 20153 Milano,Milano,45.486303,9.080195,leggimenu,high,https://www.leggimenu.it/menu/loslocosmilano/265707,2026-05-31T09:14:42Z
soft_drink,Bibita,COCA COLA,,3.5,menu,Santo Taco,Via Luigi Sabatelli 1,Milano,45.481064,9.168365,leggimenu,high,https://www.leggimenu.it/menu/santotaco/133662,2026-05-31T09:14:42Z
soft_drink,Bibita,Coca cola,,3.5,menu,bachelite clab - Milano,"Via Borgospesso, 12, 20121 Milano MI, Italia",Milano,45.470075,9.194108,leggimenu,high,https://www.leggimenu.it/menu/bacheliteclab/120765,2026-05-31T09:14:42Z
soft_drink,Bibita,"Fanta  € 3,50",Menu,3.5,menu,Vanilla,VIALE CERTOSA 37,Milano,45.490113,9.150957,web_extract,high,http://www.vanillabakery.it/menu/,2026-05-31T16:45:42.791847+00:00
soft_drink,Bibita,Coca Cola vetro 33cl,Bevande,3.5,menu,Lab Milano,Viale PREMUDA 7,Milano,45.464094,9.207135,web_extract,high,https://www.thelabmilano.it/wp-content/uploads/theLab_Menu.pdf,2026-05-31T16:45:42.791847+00:00
soft_drink,Bibita,Coca Cola 1.5L,,3.7,menu,Bar Taita,"Largo Oreste Murani 2, 20133, Milano",Milano,45.4730232,9.2351916,leggimenu,high,https://www.leggimenu.it/menu/bartaita/220647,2026-06-01T10:25:38Z
soft_drink,Bibita,COCA COLA,,4.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/248256,2026-05-31T09:14:42Z
soft_drink,Bibita,Coca / Coca zero,,4.0,menu,La Vineria in Ripa,"Via Casale, 4, Milano, MI, Italia",Milano,45.451869,9.170347,leggimenu,high,https://www.leggimenu.it/menu/lavineriainripa/31353,2026-05-31T09:14:42Z
soft_drink,Bibita,COCA COLA,BIBITE,4.0,menu,castrenze de vincenzi - Milano,Via Ezio Biondi 20154 Milano,Milano,45.487418,9.160906,leggimenu,high,https://www.leggimenu.it/menu/75q49daq7dp2/71359,2026-05-31T09:14:42Z
soft_drink,Bibita,Fanta,,4.0,menu,Maccheroni,"Via Edmondo de Amicis, 7, Milano, MI, Italia",Milano,45.457333,9.180572,leggimenu,high,https://www.leggimenu.it/menu/7dqkbdap7tq2/188218,2026-05-31T09:14:42Z
soft_drink,Bibita,Coca Cola,,4.0,menu,Bar Il Capitano MilANO,"Via Ascanio Sforza 31, 20136, Milano",Milano,45.4492043,9.1776156,leggimenu,high,https://www.leggimenu.it/menu/capitanomilano/210344,2026-06-01T10:25:38Z
soft_drink,Bibita,COCA COLA,BIBITE,4.0,menu,WHY NOT?,"Via Elio Adriano 94, 20128, Lombardia",Milano,45.5167178,9.2444684,leggimenu,high,https://www.leggimenu.it/menu/why-not/251378,2026-06-01T10:25:38Z
soft_drink,Bibita,"BIBITA ANALCOLICA, SUCHI DI FRUTA 4,00",,4.0,menu,Bar Bianco,Viale Ibsen 4,Milano,45.4735526,9.1775313,direct_website,high,https://www.barbiancomilano.com/wp-content/uploads/2020/06/MENU-BAR-GIORNO.pdf,2026-06-01T09:18:09Z
soft_drink,Bibita,COCA COLA,Bibite Birre,4.0,menu,Cinc Food & Drinks,VIA FORMENTINI MARCO 7,Milano,45.471762,9.186021,web_extract,high,https://www.cincbrera.it/wp-content/uploads/2025/03/CINC_menu-salone-cocktail-list.beverage-2024.pdf.pdf,2026-05-31T16:45:42.791847+00:00
soft_drink,Bibita,"FANTA, THE LIMONE/PESCA, COCA COLA ZERO",Bevande,4.0,menu,Officina della Birra,,Milano,45.536514,9.198098,web_extract,high,https://www.ristoranteofficinadellabirra.it/wp-content/uploads/2026/02/28.01.26-MENU-COMPLETO.pdf,2026-05-31T17:56:58.981539+00:00
soft_drink,Bibita,Bitter COCA COLA,Amari E Liquori,4.0,menu,Rapsody,Via Gaetano Salvemini 7,Milano,45.418814,9.259658,web_extract,high,https://rapsodymilano.it/wp-content/uploads/2025/11/Menu-Drink-Rapsody-2025.pdf,2026-05-31T19:03:58.101062+00:00
soft_drink,Bibita,"Chinotto artigianale, Ginger beer, Acqua tonica",DRINKS,4.5,menu,Frigo Milano,"Piazza Borromeo, 5, Milan, Metropolitan City of Milan, Italy",Milano,45.463199,9.182863,leggimenu,high,https://www.leggimenu.it/menu/81p4hdai71/48344,2026-05-31T09:14:42Z
