source_platform,source_venue_id,venue_name,venue_url,address,city,province,region,postal_code,latitude,longitude,categories,barber_category,price_tier,rating,rating_count,phone,website,booking_provider,extraction_status,retrieved_at,vertical
fresha,savage-barber-salon-rivarolo-canavese-via-trieste-9-ptk381n5,Savage Barber Salon,https://www.fresha.com/a/savage-barber-salon-rivarolo-canavese-via-trieste-9-ptk381n5,Via Trieste 9,Rivarolo Canavese,,Piemonte,,45.33306121826172,7.724652290344238,Barbiere,barber,,,,+39 342 022 8587,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,sb-hair-vercelli-corso-italia-ijjs8y39,SB HAIR,https://www.fresha.com/a/sb-hair-vercelli-corso-italia-ijjs8y39,Corso Italia,Vercelli,,Piemonte,,45.329017639160156,8.425671577453613,Parrucchiere,unisex,,,,+39 351 499 1126,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,scagio-gage-tattoo-studio-montemiletto-viale-degli-astronauti-u5njugdn,Scagio Gage Tattoo Studio,https://www.fresha.com/a/scagio-gage-tattoo-studio-montemiletto-viale-degli-astronauti-u5njugdn,Viale degli Astronauti,Montemiletto,,Campania,,41.0098762512207,14.90817642211914,Tatuaggi e piercing,unisex,,,,+39 328 813 3042,,fresha,ok_no_prices,2026-06-02T12:56:20Z,barber
fresha,seductive-lashes-udine-udine-via-dell-ancona-20-pwt2bbf5,Seductive Lashes Udine,https://www.fresha.com/a/seductive-lashes-udine-udine-via-dell-ancona-20-pwt2bbf5,via dell Ancona 20,Udine,,Friuli-venezia Giulia,,46.07310104370117,13.254342079162598,Sopracciglia e ciglia,unisex,,5,76,+39 328 293 3238,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,sell-barbers-milano-via-giovanni-ricordi-30-fdufqa7p,Sell Barbers,https://www.fresha.com/a/sell-barbers-milano-via-giovanni-ricordi-30-fdufqa7p,Via Giovanni Ricordi 30,Milano,,Lombardia,,45.4862060546875,9.219463348388672,Barbiere,barber,,5,112,+39 351 980 6985,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,serena-sacile-via-giuseppe-mazzini-via-g-mazzini-27d-qe3gptin,Serena,https://www.fresha.com/a/serena-sacile-via-giuseppe-mazzini-via-g-mazzini-27d-qe3gptin,"Via Giuseppe Mazzini, Via G. Mazzini 27D",Sacile,,Friuli-venezia Giulia,,45.9465217590332,12.50554084777832,Sopracciglia e ciglia,unisex,,,,+39 366 451 2171,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,serenity-beauty-and-nails-mariglianella-via-materdomini-npzwj1mu,Serenity Beauty and Nails,https://www.fresha.com/a/serenity-beauty-and-nails-mariglianella-via-materdomini-npzwj1mu,Via Materdomini,Mariglianella,,Campania,,40.92236328125,14.43574333190918,MedSpa,unisex,,,,+39 351 244 4918,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,serenity-hair-spa-tivoli-strada-paterno-strada-di-paterno-r04iqupz,Serenity hair spa,https://www.fresha.com/a/serenity-hair-spa-tivoli-strada-paterno-strada-di-paterno-r04iqupz,"Strada Paterno, Strada di Paterno ",Tivoli,,Lazio,,41.95372772216797,12.772746086120605,Parrucchiere,unisex,,,,+39 0774 434722,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,sesto-elemento-barber-shop-piacenza-stradone-farnese-3-z3q8rmoj,Sesto Elemento Barber Shop,https://www.fresha.com/a/sesto-elemento-barber-shop-piacenza-stradone-farnese-3-z3q8rmoj,Stradone Farnese 3,Piacenza,,Emilia-romagna,,45.0483283996582,9.688445091247559,Barbiere,barber,,5,12,+39 327 902 9496,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,sguardi-beauty-studio-assemini-via-sardegna-102-wdxzhguv,Sguardi Beauty Studio,https://www.fresha.com/a/sguardi-beauty-studio-assemini-via-sardegna-102-wdxzhguv,Via Sardegna 102,Assemini,,Sardegna,,39.290382385253906,9.013179779052734,Sopracciglia e ciglia,unisex,,5,24,+39 338 993 5824,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,shanga-tattoo-piercing-cervia-cervia-via-martiri-fantini-14-in9drxh5,Shanga Tattoo & Piercing Cervia,https://www.fresha.com/a/shanga-tattoo-piercing-cervia-cervia-via-martiri-fantini-14-in9drxh5,Via Martiri Fantini 14,Cervia,,Emilia-romagna,,44.26240921020508,12.34758472442627,Tatuaggi e piercing,unisex,,5,184,+39 0544 977471,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,sherdana-top-barber-genneruxi-cagliari-via-cettigne-i5dj8hq6,Sherdana Top Barber Genneruxi,https://www.fresha.com/a/sherdana-top-barber-genneruxi-cagliari-via-cettigne-i5dj8hq6,Via Cettigne,Cagliari,,Sardegna,,39.22679901123047,9.136335372924805,Barbiere,barber,,,,+39 344 507 5191,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,sherdana-top-barber-quartu-via-danimarca-quartu-santelena-via-danimarca-cnl3is4f,Sherdana Top Barber Quartu via Danimarca,https://www.fresha.com/a/sherdana-top-barber-quartu-via-danimarca-quartu-santelena-via-danimarca-cnl3is4f,Via Danimarca,Quartu Sant'Elena,,Sardegna,,39.23925018310547,9.20736026763916,Barbiere,barber,,,,+39 389 960 3165,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,sherdanatopbarber-quartu-viale-colombo-quartu-santelena-viale-colombo-quartu-santelena-viale-c-colombo-47-dxaw555l,SherdanaTopBarber Quartu Viale Colombo,https://www.fresha.com/a/sherdanatopbarber-quartu-viale-colombo-quartu-santelena-viale-colombo-quartu-santelena-viale-c-colombo-47-dxaw555l,"Viale Colombo, Quartu Sant'Elena, Viale C. Colombo 47",Quartu Sant'elena,,Sardegna,,39.23429489135742,9.176750183105469,Barbiere,barber,,,,+39 344 409 0478,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,si-a-estetica-itri-via-del-lentisco-ytudqqq6,Si.A Estetica,https://www.fresha.com/a/si-a-estetica-itri-via-del-lentisco-ytudqqq6,Via del Lentisco,Itri,,Lazio,,41.29862594604492,13.535305976867676,Unghie,unisex,,,,+39 327 541 0377,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,silhouette-vittuone-centro-estetico-e-benessere-vittuone-via-alcide-de-gasperi-ebyl990c,Silhouette Vittuone - Centro Estetico e Benessere,https://www.fresha.com/a/silhouette-vittuone-centro-estetico-e-benessere-vittuone-via-alcide-de-gasperi-ebyl990c,Via Alcide De Gasperi,Vittuone,,Lombardia,,45.48788070678711,8.94532299041748,Salone di bellezza,unisex,,5,48,+39 02 3668 8223,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,silkway-laser-and-beauty-segrate-via-xxv-aprile-25-s62ebycp,Silkway Laser and Beauty,https://www.fresha.com/a/silkway-laser-and-beauty-segrate-via-xxv-aprile-25-s62ebycp,Via XXV Aprile 25,Segrate,,Lombardia,,45.490440368652344,9.293598175048828,Centro epilazione,unisex,,,,+39 351 335 8011,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,silvagni-group-parrucchieri-grottaferrata-viale-i-maggio-u0fmidjw,Silvagni Group Parrucchieri,https://www.fresha.com/a/silvagni-group-parrucchieri-grottaferrata-viale-i-maggio-u0fmidjw,Viale I Maggio ,Grottaferrata,,Lazio,,41.787086486816406,12.669039726257324,Parrucchiere,unisex,,5,378,+39 06 941 5202,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,silvere-beauty-clinic-centro-estetico-lugano-lugano-via-delle-scuole-34-h26ip2ub,SILVERÉ BEAUTY CLINIC - Centro estetico Lugano,https://www.fresha.com/a/silvere-beauty-clinic-centro-estetico-lugano-lugano-via-delle-scuole-34-h26ip2ub,Via delle Scuole 34,Lugano,,Ticino,,46.009185791015625,8.966879844665527,Salone di bellezza,unisex,,5,421,+41 78 216 14 24,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,extension-emma-trevenzuolo-via-venezia-jriuc2k6,Extension Emma,https://www.fresha.com/a/extension-emma-trevenzuolo-via-venezia-jriuc2k6,Via Venezia,Trevenzuolo,,Veneto,,45.270023345947266,10.937004089355469,Parrucchiere,unisex,,,,+39 378 061 1161,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,f-g-parrucchieri-di-giorgia-pepe-roma-viale-caduti-per-la-resistenza-viale-dei-caduti-per-la-resistenza-609-zk2rqjkm,F.g.parrucchieri di Giorgia pepe,https://www.fresha.com/a/f-g-parrucchieri-di-giorgia-pepe-roma-viale-caduti-per-la-resistenza-viale-dei-caduti-per-la-resistenza-609-zk2rqjkm,"Viale Caduti per la Resistenza, Viale dei Caduti per la Resistenza 609",Roma,,Lazio,,41.782936096191406,12.441741943359375,Parrucchiere,unisex,,5,2,+39 379 180 4251,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,f-vescovile-centro-estetico-novara-via-giuseppe-omar-17-ndc1h7fb,F. Vescovile Centro Estetico,https://www.fresha.com/a/f-vescovile-centro-estetico-novara-via-giuseppe-omar-17-ndc1h7fb,Via Giuseppe Omar 17,Novara,,Piemonte,,45.446319580078125,8.621199607849121,Salone di bellezza,unisex,,,,+39 333 204 3354,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,f2-sesto-san-giovanni-via-firenze-32-jxrpbnla,F2,https://www.fresha.com/a/f2-sesto-san-giovanni-via-firenze-32-jxrpbnla,Via Firenze 32,Sesto San Giovanni,,Lombardia,,45.53268051147461,9.229297637939453,Parrucchiere,unisex,,5,184,+39 393 715 8325,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,faresalon-roma-via-giovanni-barracco-6-katmmk4t,Faresalon,https://www.fresha.com/a/faresalon-roma-via-giovanni-barracco-6-katmmk4t,Via Giovanni Barracco 6,Roma,,Lazio,,41.9203987121582,12.520486831665039,Barbiere,barber,,,,+39 389 001 0091,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,farfalla-beauty-and-wellness-sassari-predda-niedda-strada-2-jpjy23xm,Farfalla Beauty and Wellness,https://www.fresha.com/a/farfalla-beauty-and-wellness-sassari-predda-niedda-strada-2-jpjy23xm,"Predda Niedda, Strada 2",Sassari,,Sardegna,,40.735416412353516,8.530909538269043,Spa e sauna,unisex,,4.9,4891,+39 079 492 0970,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,farmacab-altavilla-milicia-via-loreto-14-gwca908b,FARMACAB,https://www.fresha.com/a/farmacab-altavilla-milicia-via-loreto-14-gwca908b,Via Loreto 14,Altavilla Milicia,,Sicilia,,38.0433464050293,13.551973342895508,Unghie,unisex,,,,+39 370 154 0095,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,farmacia-ed-estetica-navilli-piacenza-piazza-cavalli-tm0enr4w,Farmacia ed Estetica Navilli,https://www.fresha.com/a/farmacia-ed-estetica-navilli-piacenza-piazza-cavalli-tm0enr4w,Piazza Cavalli,Piacenza,,Emilia-romagna,,45.05311965942383,9.693056106567383,Fisioterapia,unisex,,,,+39 347 794 2052,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,farmacia-formica-magro-citta-giardino-via-mascagni-1-avyzt0bh,Farmacia Formica Magro,https://www.fresha.com/a/farmacia-formica-magro-citta-giardino-via-mascagni-1-avyzt0bh,Via Mascagni 1,Città Giardino,,Sicilia,,37.10386657714844,15.210112571716309,Salone di bellezza,unisex,,,,+39 351 787 5557,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,fb-nails-and-more-nuoro-via-antonio-ballero-63-kr46pktq,Fb nails and more,https://www.fresha.com/a/fb-nails-and-more-nuoro-via-antonio-ballero-63-kr46pktq,Via Antonio Ballero 63,Nuoro,,Sardegna,,40.3266716003418,9.335872650146484,Unghie,unisex,,5,22,+39 353 380 1509,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,fc-estetica-e-solarium-piedimonte-matese-via-federico-lupoli-smj816lc,FC Estetica e  Solarium,https://www.fresha.com/a/fc-estetica-e-solarium-piedimonte-matese-via-federico-lupoli-smj816lc,Via Federico Lupoli,Piedimonte Matese,,Campania,,41.356807708740234,14.376102447509766,Unghie,unisex,,5,156,+39 328 063 1453,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,fc-parrucchieri-cesena-via-polenta-46-gya4bhl2,FC Parrucchieri,https://www.fresha.com/a/fc-parrucchieri-cesena-via-polenta-46-gya4bhl2,Via Polenta 46,Cesena,,Emilia-romagna,,44.15117263793945,12.24792194366455,Parrucchiere,unisex,,5,1,+39 328 441 7962,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,fd-hair-studio-quartucciu-via-mandas-26-j1tejs5a,FD HAIR STUDIO,https://www.fresha.com/a/fd-hair-studio-quartucciu-via-mandas-26-j1tejs5a,Via Mandas 26,Quartucciu,,Sardegna,,39.25725173950195,9.184589385986328,Parrucchiere,unisex,,5,37,+39 349 230 5054,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,federica-beauty-coach-umbria-corciano-via-giuseppe-di-vittorio-5-cndq6pts,Federica Beauty Coach,https://www.fresha.com/a/federica-beauty-coach-umbria-corciano-via-giuseppe-di-vittorio-5-cndq6pts,"Corciano, Via Giuseppe di Vittorio 5",Umbria,,Umbria,,43.102962493896484,12.311866760253906,Unghie,unisex,,5,107,+39 339 170 4318,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,federica-berti-soulma-riflessologia-cesena-cesena-via-vittorio-borghesi-21-zyv1hv20,Federica Berti - SoulMā Riflessologia (Cesena),https://www.fresha.com/a/federica-berti-soulma-riflessologia-cesena-cesena-via-vittorio-borghesi-21-zyv1hv20,Via Vittorio Borghesi 21,Cesena,,Emilia-romagna,,44.14908981323242,12.206588745117188,Massaggi,unisex,,,,+39 388 581 4569,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,federica-berti-soulma-riflessologia-forli-forli-viale-bologna-220-ol3cev8c,Federica Berti - SoulMā Riflessologia (Forli),https://www.fresha.com/a/federica-berti-soulma-riflessologia-forli-forli-viale-bologna-220-ol3cev8c,Viale Bologna 220,Forlì,,Emilia-romagna,,44.23564147949219,12.007490158081055,Massaggi,unisex,,5,1,+39 388 581 4569,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,federica-berti-soulma-riflessologia-santa-sofia-santa-sofia-via-nicolo-gentili-5b-jupuh1gu,Federica Berti - SoulMā Riflessologia (Santa Sofia),https://www.fresha.com/a/federica-berti-soulma-riflessologia-santa-sofia-santa-sofia-via-nicolo-gentili-5b-jupuh1gu,Via Nicolò Gentili 5b,Santa Sofia,,FC,,43.94779586791992,11.90873908996582,Massaggi,unisex,,,,+39 388 581 4569,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,federica-sabatini-massaggi-viso-benessere-spoleto-c-o-i-salo-il-beauty-via-delle-lettere-32-y0oevks7,FEDERICA SABATINI Massaggi Viso & Benessere,https://www.fresha.com/a/federica-sabatini-massaggi-viso-benessere-spoleto-c-o-i-salo-il-beauty-via-delle-lettere-32-y0oevks7,C/O I SALÓ IL BEAUTY Via delle Lettere 32,Spoleto,,Umbria,,42.74332046508789,12.741840362548828,Massaggi,unisex,,5,7,+39 348 822 3503,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,federico-fiori-lev-19-28-piercing-frosinone-frosinone-via-alessandro-ciamarra-e109fgxu,Federico Fiori - Lev.19:28 Piercing Frosinone,https://www.fresha.com/a/federico-fiori-lev-19-28-piercing-frosinone-frosinone-via-alessandro-ciamarra-e109fgxu,Via Alessandro Ciamarra,Frosinone,,Lazio,,41.63322067260742,13.336978912353516,Tatuaggi e piercing,unisex,,5,33,+39 392 559 2205,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,felicepolese-barber-benevento-via-giuseppe-ungaretti-6-lhtcfefq,Felicepolese Barber,https://www.fresha.com/a/felicepolese-barber-benevento-via-giuseppe-ungaretti-6-lhtcfefq,Via Giuseppe Ungaretti 6,Benevento,,Campania,,41.12673568725586,14.778870582580566,Barbiere,barber,,,,+39 327 015 6225,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,ferrito-parrucchieri-alcamo-corso-san-francesco-di-paola-57-qhd6qsb6,Ferrito Parrucchieri,https://www.fresha.com/a/ferrito-parrucchieri-alcamo-corso-san-francesco-di-paola-57-qhd6qsb6,Corso San Francesco di Paola 57,Alcamo,,Sicilia,,37.9828987121582,12.95895767211914,Parrucchiere,unisex,,5,46,+39 0924 186 0988,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,fido24-seriate-seriate-corso-roma-26-xl6jh3o3,Fido24 | Seriate,https://www.fresha.com/a/fido24-seriate-seriate-corso-roma-26-xl6jh3o3,Corso Roma 26,Seriate,,Lombardia,,45.68546676635742,9.719388008117676,Toelettatura animali,unisex,,4.9,35,+39 351 422 5050,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,finger-spa-viganello-via-alla-chiesa-9-hn7yy7g6,Finger Spa,https://www.fresha.com/a/finger-spa-viganello-via-alla-chiesa-9-hn7yy7g6,Via alla Chiesa 9,Viganello,,Ticino,,46.010257720947266,8.966670989990234,Unghie,unisex,,5,338,+41 77 998 03 35,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,fior-di-loto-centro-estetico-benessere-campobasso-via-scardocchia-qvvi7k6b,Fior di Loto Centro Estetico & Benessere,https://www.fresha.com/a/fior-di-loto-centro-estetico-benessere-campobasso-via-scardocchia-qvvi7k6b,Via scardocchia,Campobasso,,Molise,,41.552921295166016,14.670968055725098,Centro sanitario,unisex,,4.7,6,+39 0874 195 0632,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,fit-and-go-sempione-milano-via-piero-della-francesca-69-wdwk348x,Fit and Go Sempione,https://www.fresha.com/a/fit-and-go-sempione-milano-via-piero-della-francesca-69-wdwk348x,Via Piero della Francesca 69,Milano,,Lombardia,,45.48688507080078,9.158845901489258,Altro,unisex,,5,185,+39 375 502 6294,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,flamingonails-di-tanca-paola-ponte-san-pietro-via-san-clemente-16a-iobrz86p,Flamingonails di Tanca Paola,https://www.fresha.com/a/flamingonails-di-tanca-paola-ponte-san-pietro-via-san-clemente-16a-iobrz86p,Via San Clemente 16A,Ponte San Pietro,,Lombardia,,45.69364929199219,9.590720176696777,Unghie,unisex,,,,+39 375 584 4881,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,flanico-saloon-frosinone-via-cesare-terranova-16-hj0rxwbz,Flanico saloon,https://www.fresha.com/a/flanico-saloon-frosinone-via-cesare-terranova-16-hj0rxwbz,Via Cesare Terranova 16,Frosinone,,Lazio,,41.64178466796875,13.3346586227417,Parrucchiere,unisex,,5,2,+39 339 303 2061,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,flavius-barbershop-tuscolana-roma-via-tuscolana-ejesv097,Flavius’ Barbershop Tuscolana,https://www.fresha.com/a/flavius-barbershop-tuscolana-roma-via-tuscolana-ejesv097,Via Tuscolana ,Roma,,Lazio,,41.86618423461914,12.532670974731445,Barbiere,barber,,5,274,+39 388 328 6853,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,flor-de-lis-estetica-a-milano-milano-via-gaspare-spontini-3-ppk1mca6,Flor de Lis Estetica a Milano,https://www.fresha.com/a/flor-de-lis-estetica-a-milano-milano-via-gaspare-spontini-3-ppk1mca6,Via Gaspare Spontini 3,Milano,,Lombardia,,45.48209762573242,9.213308334350586,Massaggi,unisex,,,,+39 352 058 2076,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,flow-barber-torino-via-vandalino-fju0cqsx,Flow Barber,https://www.fresha.com/a/flow-barber-torino-via-vandalino-fju0cqsx,Via Vandalino,Torino,,Piemonte,,45.071258544921875,7.60784912109375,Barbiere,barber,,5,102,+39 392 922 2319,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,for-your-nails-roma-via-gabriele-camozzi-9gdrgf6n,For your Nails,https://www.fresha.com/a/for-your-nails-roma-via-gabriele-camozzi-9gdrgf6n,Via Gabriele Camozzi,Roma,,Lazio,,41.91215896606445,12.45862102508545,Unghie,unisex,,5,244,+39 329 091 7650,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,forli-cc-punta-di-ferro-little-italy-barbershop-forli-punta-di-ferro-centro-commerciale-piazzale-della-cooperazione-2-ul0wexkd,Forlì - cc Punta di Ferro | Little Italy Barbershop,https://www.fresha.com/a/forli-cc-punta-di-ferro-little-italy-barbershop-forli-punta-di-ferro-centro-commerciale-piazzale-della-cooperazione-2-ul0wexkd,"Punta di Ferro | Centro Commerciale, Piazzale della Cooperazione 2",Forlì,,Emilia-Romagna,,44.24421691894531,12.082754135131836,Barbiere,barber,,4.9,4817,+39 0543 038443,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,fpm-studio-lab-bologna-emilia-romagna-servizi-online-bologna-via-parisio-34-ikdreh2z,"FPM Studio Lab - Bologna, Emilia Romagna + servizi online",https://www.fresha.com/a/fpm-studio-lab-bologna-emilia-romagna-servizi-online-bologna-via-parisio-34-ikdreh2z,Via Parisio 34,Bologna,,Emilia-romagna,,44.47562026977539,11.373449325561523,Altro,unisex,,5,1,+39 349 863 9054,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,fpm-studio-lab-milano-e-provincia-servizi-online-milano-via-cardinale-mezzofanti-29-dfgtv62n,FPM Studio Lab  - Milano e provincia + servizi online,https://www.fresha.com/a/fpm-studio-lab-milano-e-provincia-servizi-online-milano-via-cardinale-mezzofanti-29-dfgtv62n,Via Cardinale Mezzofanti 29,Milano,,Lombardia,,45.46519470214844,9.234925270080566,Altro,unisex,,5,1,+39 349 863 9054,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,francesca-ferrario-milano-via-giuseppe-frua-izp8fibe,Francesca Ferrario,https://www.fresha.com/a/francesca-ferrario-milano-via-giuseppe-frua-izp8fibe,Via Giuseppe Frua,Milano,,Lombardia,,45.46487045288086,9.147708892822266,Altro,unisex,,5,73,+39 392 222 5224,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,francesca-roberta-estetica-cosenza-via-bari-7-tdltxypg,Francesca&Roberta Estetica,https://www.fresha.com/a/francesca-roberta-estetica-cosenza-via-bari-7-tdltxypg,Via Bari 7,Cosenza,,Calabria,,39.29770278930664,16.258045196533203,Salone di bellezza,unisex,,,,+39 366 138 8071,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,frida-nails-roma-via-cavour-q2l096ii,Frida Nails,https://www.fresha.com/a/frida-nails-roma-via-cavour-q2l096ii,Via Cavour,Roma,,Lazio,,41.895023345947266,12.493428230285645,Unghie,unisex,,,,+39 06 9211 3644,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,from-zero-barberia-lucana-matera-via-giovanni-falcone-25-sqwsqmj4,From Zero Barberia Lucana,https://www.fresha.com/a/from-zero-barberia-lucana-matera-via-giovanni-falcone-25-sqwsqmj4,Via Giovanni Falcone 25,Matera,,Basilicata,,40.68684768676758,16.576841354370117,Barbiere,barber,,,,+39 329 065 9446,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,fs-parrucchieri-di-ferraro-fabiana-renazzo-via-di-renazzo-69-uwqm1axh,FS Parrucchieri di Ferraro Fabiana,https://www.fresha.com/a/fs-parrucchieri-di-ferraro-fabiana-renazzo-via-di-renazzo-69-uwqm1axh,Via di Renazzo 69,Renazzo,,Emilia-romagna,,44.762516021728516,11.285541534423828,Parrucchiere,unisex,,4.9,17,+39 051 049 1575,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,fuori-di-testa-alghero-via-giuseppe-mazzini-223-yzasc0fe,Fuori di testa,https://www.fresha.com/a/fuori-di-testa-alghero-via-giuseppe-mazzini-223-yzasc0fe,Via Giuseppe Mazzini 223,Alghero,,Sardegna,,40.562015533447266,8.324800491333008,Parrucchiere,unisex,,,,+39 345 231 9217,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,simo-art-beauty-genova-salita-san-leonardo-31-r-px7m27jv,Simo Art & Beauty,https://www.fresha.com/a/simo-art-beauty-genova-salita-san-leonardo-31-r-px7m27jv,Salita San Leonardo 31 R,Genova,,Liguria,,44.4044075012207,8.936623573303223,Salone di bellezza,unisex,,,,+39 349 818 1890,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,simon-barbercraft-barbiere-freestyler-parma-parma-viale-rustici-12-d-oqtdjbi2,Simon Barbercraft - Barbiere freestyler Parma,https://www.fresha.com/a/simon-barbercraft-barbiere-freestyler-parma-parma-viale-rustici-12-d-oqtdjbi2,Viale Rustici 12/D,Parma,,Emilia-romagna,,44.792449951171875,10.325003623962402,Barbiere,barber,,5,32,+39 392 693 7231,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,simona-dalle-prane-hair-design-lugano-via-carlo-frasca-arira89l,Simona Dalle Prane  Hair Design,https://www.fresha.com/a/simona-dalle-prane-hair-design-lugano-via-carlo-frasca-arira89l,Via Carlo Frasca,Lugano,,Ticino,,46.006309509277344,8.954994201660156,Parrucchiere,unisex,,,,+41 78 408 31 22,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,sirmione-leelawadee-thai-massage-sirmione-viale-guglielmo-marconi-31-ucd8ev6f,Sirmione - Leelawadee Thai Massage,https://www.fresha.com/a/sirmione-leelawadee-thai-massage-sirmione-viale-guglielmo-marconi-31-ucd8ev6f,Viale Guglielmo Marconi 31,Sirmione,,Lombardia,,45.489627838134766,10.609716415405273,Massaggi,unisex,,,,+39 351 656 5345,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,sister-beauty-jv-candia-lomellina-via-borgoratto-13-mnxfjbfl,Sister beauty jv,https://www.fresha.com/a/sister-beauty-jv-candia-lomellina-via-borgoratto-13-mnxfjbfl,Via Borgoratto 13,Candia Lomellina,,Lombardia,,45.176876068115234,8.595012664794922,Salone di bellezza,unisex,,5,147,+39 327 545 9778,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,sofia-lymphatic-therapist-c-o-the-touch-studio-legnano-via-della-vittoria-46-osxo1nfv,Sofia Lymphatic Therapist c/o The Touch Studio,https://www.fresha.com/a/sofia-lymphatic-therapist-c-o-the-touch-studio-legnano-via-della-vittoria-46-osxo1nfv,Via della Vittoria 46,Legnano,,Lombardia,,45.59485626220703,8.913723945617676,Massaggi,unisex,,,,+39 393 183 1989,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,solaro-metodo-k-health-center-solaro-via-dei-mestieri-b3y42mrq,Solaro Metodo K+ Health Center,https://www.fresha.com/a/solaro-metodo-k-health-center-solaro-via-dei-mestieri-b3y42mrq,Via dei Mestieri ,Solaro,,Lombardia,,45.621856689453125,9.105822563171387,Fisioterapia,unisex,,,,+39 333 865 1977,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,solo-semipermanente-chiaravalle-san-bernardo-dqm3r0d1,Solo Semipermanente,https://www.fresha.com/a/solo-semipermanente-chiaravalle-san-bernardo-dqm3r0d1,San bernardo ,Chiaravalle ,,,,43.56309127807617,13.307723045349121,Altro,unisex,,4.5,17,+39 327 391 0019,,fresha,ok,2026-06-02T12:56:20Z,barber
fresha,songe-beauty-club-forte-dei-marmi-via-emilia-odixjht9,Songe Beauty Club,https://www.fresha.com/a/songe-beauty-club-forte-dei-marmi-via-emilia-odixjht9,Via Emilia,Forte dei Marmi,,Toscana,,43.97207260131836,10.179161071777344,Salone di bellezza,unisex,,5,2,+39 392 703 6405,,fresha,ok,2026-06-02T12:56:20Z,barber
