venue_id,venue_name,venue_url,menu_url,address,city,latitude,longitude,categories,price_tier,rating,opening_hours,extraction_status,source_provider,retrieved_at
1qCr2LcLc,Mascherpa,https://www.mycia.it/menu/milano/mascherpa-1qCr2LcLc,https://www.mycia.it/menu/milano/mascherpa-1qCr2LcLc,"Via Edmondo de Amicis, 7, Milano, MI, Italia",Milano,45.457329,9.1804828,"Bar, Cafè",€,,Lunedì 10:00 - 20:00 | Martedì 10:00 - 20:00 | Mercoledì 10:00 - 20:00 | Giovedì 10:00 - 20:00 | Venerdì 10:00 - 23:00 | Sabato 10:00 - 23:00 | Domenica 10:00 - 20:00,ok_with_menu,mycia,2026-05-30T17:28:18.702269+00:00
4bO3LFsEf,Massimo Pisati La Cucina,https://www.mycia.it/menu/milano/massimo-pisati-la-cucina-4bO3LFsEf,https://www.mycia.it/menu/milano/massimo-pisati-la-cucina-4bO3LFsEf,"Via Arcangelo Ghisleri, 1, Milano, Italia",Milano,45.4572077,9.1704326,Ristorante,€€€,,Lunedì Chiuso | Martedì 12:30 - 14:00 / 19:30 - 23:00 | Mercoledì 12:30 - 14:00 / 19:30 - 23:00 | Giovedì 12:30 - 14:00 / 19:30 - 23:00 | Venerdì 12:30 - 14:00 / 19:30 - 23:00 | Sabato 19:00 - 23:00 | Domenica 12:30 - 14:30,filtered_out,mycia,2026-05-30T17:28:20.244376+00:00
4cacb5f81,Matanè Cucina Casalinga Giapponese,https://www.mycia.it/menu/milano/matane-cucina-casalinga-giapponese-4cacb5f81,https://www.mycia.it/menu/milano/matane-cucina-casalinga-giapponese-4cacb5f81,"Via Gaspare Rosales, 1, 20124 Milano MI, Italia",Milano,45.48096,9.188117,Ristorante,€€,,Lunedì 12:00 - 15:00 / 18:00 - 23:00 | Martedì 12:00 - 15:00 / 18:00 - 23:00 | Mercoledì 12:00 - 15:00 / 18:00 - 23:00 | Giovedì 12:00 - 15:00 / 18:00 - 23:00 | Venerdì 12:00 - 15:00 / 18:00 - 23:00 | Sabato 12:00 - 23:00 | Domenica 12:00 - 23:00,filtered_out,mycia,2026-05-30T17:28:21.785906+00:00
OEpnYI8s1,Mater Bistrot,https://www.mycia.it/menu/milano/mater-bistrot-OEpnYI8s1,https://www.mycia.it/menu/milano/mater-bistrot-OEpnYI8s1,"Via Pasquale Sottocorno, 1, 20129 Milano, Italia",Milano,45.4654998,9.207658,Bistrot,€€,,Lunedì 18:30 - 00:00 | Martedì 12:30 - 15:00 / 18:30 - 00:00 | Mercoledì 12:30 - 15:00 / 18:30 - 00:00 | Giovedì 12:30 - 15:00 / 18:30 - 00:00 | Venerdì 12:30 - 15:00 / 18:30 - 00:00 | Sabato 12:30 - 15:00 / 18:30 - 00:00 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:28:23.327930+00:00
w9zsoDjcq,Matì,https://www.mycia.it/menu/milano/mati-w9zsoDjcq,https://www.mycia.it/menu/milano/mati-w9zsoDjcq,"Via Cesare Correnti, 23, 20123 Milano, Milano MI, Italia",Milano,45.459059,9.1785794,"Bar, Pasticceria",€€,,Lunedì Chiuso | Martedì 10:00 - 21:00 | Mercoledì 10:00 - 21:00 | Giovedì 10:00 - 21:00 | Venerdì 10:00 - 21:00 | Sabato 10:00 - 21:00 | Domenica 10:00 - 21:00,ok_with_menu,mycia,2026-05-30T17:28:24.866932+00:00
qy9Puz2fq,Mavi Food,https://www.mycia.it/menu/milano/mavi-food-qy9Puz2fq,https://www.mycia.it/menu/milano/mavi-food-qy9Puz2fq,"Via Terraggio, 9, Milano, MI, Italia",Milano,45.4654917,9.1763149,"Bar, Bistrot, Cafè",€,,Lunedì 09:30 - 21:30 | Martedì 09:30 - 21:30 | Mercoledì 09:30 - 21:30 | Giovedì 09:30 - 21:30 | Venerdì 09:30 - 21:30 | Sabato Chiuso | Domenica Chiuso,ok_with_menu,mycia,2026-05-30T17:28:26.413217+00:00
jGE5NcUqn,Maya,https://www.mycia.it/menu/milano/maya-jGE5NcUqn,https://www.mycia.it/menu/milano/maya-jGE5NcUqn,"Via Ascanio Sforza, 41, 20136 Milano MI, Italia",Milano,45.4480668,9.1773913,Ristorante,€€,,Lunedì 18:00 - 02:00 | Martedì 18:00 - 02:00 | Mercoledì 18:00 - 02:00 | Giovedì 18:00 - 02:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica 11:00 - 02:00,filtered_out,mycia,2026-05-30T17:28:27.968567+00:00
a5Osii5xp,Mediterranea - Citylife,https://www.mycia.it/menu/milano/mediterranea-citylife-a5Osii5xp,https://www.mycia.it/menu/milano/mediterranea-citylife-a5Osii5xp,"Piazza Tre Torri, 1, Milano, MI, Italia",Milano,45.4779298,9.1552879,Bistrot,€€,,Lunedì 09:00 - 22:00 | Martedì 09:00 - 22:00 | Mercoledì 09:00 - 22:00 | Giovedì 09:00 - 22:00 | Venerdì 09:00 - 22:00 | Sabato 09:00 - 22:00 | Domenica 09:00 - 22:00,filtered_out,mycia,2026-05-30T17:28:29.514752+00:00
BuTvMrioK,Mediterranea - Santa Marta,https://www.mycia.it/menu/milano/mediterranea-santa-marta-BuTvMrioK,https://www.mycia.it/menu/milano/mediterranea-santa-marta-BuTvMrioK,"Via Santa Marta, 6, Milano, MI, Italia",Milano,45.4629163,9.1835725,Bistrot,€€,,Lunedì 08:30 - 22:30 | Martedì 08:30 - 22:30 | Mercoledì 08:30 - 22:30 | Giovedì 08:30 - 22:30 | Venerdì 08:30 - 22:30 | Sabato 08:30 - 22:30 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:28:31.056903+00:00
gpRY3dfeq,Metropolis Lounge & Restaurant,https://www.mycia.it/menu/milano/metropolis-lounge-restaurant-gpRY3dfeq,https://www.mycia.it/menu/milano/metropolis-lounge-restaurant-gpRY3dfeq,"Via Vittor Pisani, 5, Milano, MI, Italia",Milano,45.4813624,9.1992126,PREMIUM COCKTAIL BAR,€€,,Lunedì 08:00 - 01:00 | Martedì 08:00 - 01:00 | Mercoledì 08:00 - 01:00 | Giovedì 08:00 - 02:00 | Venerdì 08:00 - 02:00 | Sabato 17:00 - 00:00 | Domenica 18:00 - 01:00,ok_with_menu,mycia,2026-05-30T17:28:32.595315+00:00
gF75aDeJl,Mexicali,https://www.mycia.it/menu/milano/mexicali-gF75aDeJl,https://www.mycia.it/menu/milano/mexicali-gF75aDeJl,"Via Valtellina, 33, Milano, MI, Italia",Milano,45.4955903,9.1831319,Ristorante,€,,Lunedì 12:00 - 15:00 / 18:00 - 01:00 | Martedì 12:00 - 15:00 / 18:00 - 01:00 | Mercoledì 12:00 - 15:00 / 18:00 - 01:00 | Giovedì 12:00 - 15:00 / 18:00 - 01:00 | Venerdì 12:00 - 15:00 / 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica 18:00 - 01:00,filtered_out,mycia,2026-05-30T17:28:34.145891+00:00
P4yyL48ZD,Mi Casa Toasteria,https://www.mycia.it/menu/milano/mi-casa-toasteria-P4yyL48ZD,https://www.mycia.it/menu/milano/mi-casa-toasteria-P4yyL48ZD,"Via Leone Tolstoi, 1, 20146 Milano, MI, Italia",Milano,45.4492546,9.1518545,"Bar, Bistrot",€,,Lunedì 12:00 - 15:00 | Martedì 08:00 - 00:00 | Mercoledì 08:00 - 00:00 | Giovedì 08:00 - 00:00 | Venerdì 08:00 - 00:00 | Sabato 09:00 - 00:00 | Domenica 09:00 - 00:00,ok_with_menu,mycia,2026-05-30T17:28:35.690271+00:00
9cb59cebd,Mi View Restaurant,https://www.mycia.it/menu/milano/mi-view-restaurant-9cb59cebd,https://www.mycia.it/menu/milano/mi-view-restaurant-9cb59cebd,"Viale Achille Papa, 30, 20149 Milano, MI, Italia",Milano,45.489923,9.1410237,Ristorante,€€€€,,Lunedì Chiuso | Martedì 12:30 - 15:00 / 19:30 - 23:00 | Mercoledì 12:30 - 15:00 / 19:30 - 23:00 | Giovedì 12:30 - 15:00 / 19:30 - 23:00 | Venerdì 12:30 - 15:00 / 19:30 - 23:00 | Sabato 12:30 - 15:00 / 19:30 - 23:00 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:28:37.237607+00:00
Kk3SiZRa3,MICCONE,https://www.mycia.it/menu/milano/miccone-Kk3SiZRa3,https://www.mycia.it/menu/milano/miccone-Kk3SiZRa3,"Via del Torchio, 1, 20123 Milano, Italia",Milano,45.4602514,9.180494,Paninoteca,€,,Lunedì 08:00 - 23:00 | Martedì 08:00 - 23:00 | Mercoledì 08:00 - 23:00 | Giovedì 08:00 - 23:00 | Venerdì 08:00 - 23:00 | Sabato 08:00 - 23:00 | Domenica 08:00 - 23:00,filtered_out,mycia,2026-05-30T17:28:38.776044+00:00
zI1faP1XF,Miko - Arancineria e non solo...,https://www.mycia.it/menu/milano/miko-arancineria-e-non-solo-zI1faP1XF,https://www.mycia.it/menu/milano/miko-arancineria-e-non-solo-zI1faP1XF,"Via dei Cinquecento, 25, Milano, MI, Italia",Milano,45.4346179,9.2197532,Fast-Food,€,,Lunedì Chiuso | Martedì 11:30 - 14:15 / 18:30 - 22:30 | Mercoledì 11:30 - 14:15 / 18:30 - 22:30 | Giovedì 11:30 - 14:15 / 18:30 - 22:30 | Venerdì 11:30 - 14:15 / 18:30 - 22:30 | Sabato 11:30 - 14:15 / 18:30 - 22:30 | Domenica 11:30 - 14:15 / 18:30 - 22:30,filtered_out,mycia,2026-05-30T17:28:40.316592+00:00
2jj6oUbqm,Milord Milano,https://www.mycia.it/menu/milano/milord-milano-2jj6oUbqm,https://www.mycia.it/menu/milano/milord-milano-2jj6oUbqm,"Piazza Gian Lorenzo Bernini, Milano, MI, Italia",Milano,45.4790347,9.2216867,PREMIUM COCKTAIL BAR,€€,,Lunedì 18:00 - 02:00 | Martedì 18:00 - 02:00 | Mercoledì 18:00 - 02:00 | Giovedì 18:00 - 02:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica Chiuso,ok_with_menu,mycia,2026-05-30T17:28:41.852460+00:00
EThx7TWTt,MIMì GOURMET,https://www.mycia.it/menu/milano/mimi-gourmet-EThx7TWTt,https://www.mycia.it/menu/milano/mimi-gourmet-EThx7TWTt,"Piazza Baiamonti, Milano, MI, Italia",Milano,45.4823349,9.1814577,"Bar, Ristorante",€€,,Lunedì 06:00 - 23:00 | Martedì 06:00 - 23:00 | Mercoledì 06:00 - 23:00 | Giovedì 06:00 - 23:00 | Venerdì 06:00 - 23:00 | Sabato 06:00 - 23:00 | Domenica Chiuso,ok_no_menu,mycia,2026-05-30T17:28:43.395408+00:00
KLalcRAwt,Mint cafe,https://www.mycia.it/menu/milano/mint-cafe-KLalcRAwt,https://www.mycia.it/menu/milano/mint-cafe-KLalcRAwt,"Viale Bligny, 15, Milano, MI, Italia",Milano,45.4511809,9.1896933,"Cafè, Ristorante",€,,Lunedì 11:00 - 15:30 / 18:30 - 22:00 | Martedì 11:00 - 15:30 / 18:30 - 22:00 | Mercoledì 11:00 - 15:30 / 18:30 - 22:00 | Giovedì 11:00 - 15:30 / 18:30 - 22:00 | Venerdì 11:00 - 15:30 / 18:30 - 22:00 | Sabato 11:30 - 15:30 / 18:30 - 22:00 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:28:44.938164+00:00
DifJPYLda,MiVàLà - Ordini,https://www.mycia.it/menu/milano/mivala-ordini-DifJPYLda,https://www.mycia.it/menu/milano/mivala-ordini-DifJPYLda,"Viale Piero e Alberto Pirelli, Milano, MI, Italia",Milano,45.5154539,9.2111493,"Bar, Ristorante",€€,,Lunedì 07:00 - 23:00 | Martedì Chiuso | Mercoledì Chiuso | Giovedì Chiuso | Venerdì Chiuso | Sabato Chiuso | Domenica Chiuso,ok_with_menu,mycia,2026-05-30T17:28:46.484537+00:00
gXtNIJR2j,MIYOSHI,https://www.mycia.it/menu/milano/miyoshi-gXtNIJR2j,https://www.mycia.it/menu/milano/miyoshi-gXtNIJR2j,"Via Ascanio Sforza, 47, Milano, MI, Italia",Milano,45.4472864,9.1774118,Sushi,€,,Lunedì 18:00 - 23:30 | Martedì 11:00 - 15:00 / 18:30 - 23:30 | Mercoledì 11:00 - 15:00 / 18:30 - 23:30 | Giovedì 11:00 - 15:00 / 18:30 - 23:30 | Venerdì 11:00 - 15:00 / 18:30 - 23:30 | Sabato 11:00 - 15:00 / 18:30 - 23:30 | Domenica 11:00 - 15:00 / 18:30 - 23:30,filtered_out,mycia,2026-05-30T17:28:48.043897+00:00
uTWPOHbUU,Moebius,https://www.mycia.it/menu/milano/moebius-uTWPOHbUU,https://www.mycia.it/menu/milano/moebius-uTWPOHbUU,"Via Alfredo Cappellini, 25, Milano, MI, Italia",Milano,45.4814216,9.2028611,"FASHION COCKTAIL BAR, MIXOLOGY COCKTAIL BAR",€€€,,Lunedì 18:00 - 01:00 | Martedì 18:00 - 01:00 | Mercoledì 18:00 - 01:00 | Giovedì 18:00 - 01:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica 18:00 - 01:00,ok_with_menu,mycia,2026-05-30T17:28:49.581941+00:00
uzgX9et71,Momus,https://www.mycia.it/menu/milano/momus-uzgX9et71,https://www.mycia.it/menu/milano/momus-uzgX9et71,"Via Arco, 1, 20121 Milano, Italia",Milano,45.4703859,9.1843794,Ristorante Pizzeria,€€,,Lunedì 12:00 - 15:00 / 19:00 - 00:00 | Martedì 12:00 - 15:00 / 19:00 - 00:00 | Mercoledì 12:00 - 15:00 / 19:00 - 00:00 | Giovedì 12:00 - 15:00 / 19:00 - 00:00 | Venerdì 12:00 - 15:00 / 19:00 - 00:00 | Sabato 12:00 - 15:00 / 19:00 - 00:00 | Domenica 12:00 - 15:00 / 19:00 - 00:00,filtered_out,mycia,2026-05-30T17:28:51.131367+00:00
0M736DXb7,Monkey Cocktail Bar Milano,https://www.mycia.it/menu/milano/monkey-cocktail-bar-milano-0M736DXb7,https://www.mycia.it/menu/milano/monkey-cocktail-bar-milano-0M736DXb7,"Via Napo Torriani, 5, Milan, Metropolitan City of Milan, Italy",Milano,45.4808062,9.2034775,PREMIUM COCKTAIL BAR,€€,,Lunedì Chiuso | Martedì 18:00 - 02:00 | Mercoledì 18:00 - 02:00 | Giovedì 18:00 - 02:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica Chiuso,ok_with_menu,mycia,2026-05-30T17:28:52.671417+00:00
dprhxvVsC,MontReal,https://www.mycia.it/menu/milano/montreal-dprhxvVsC,https://www.mycia.it/menu/milano/montreal-dprhxvVsC,"Via Cardinale Mezzofanti, 24, 20133 Milano, Milano, Italia",Milano,45.4641942,9.2352849,"Pizzeria, Ristorante Pizzeria",€,,Lunedì 10:00 - 15:00 / 18:00 - 00:00 | Martedì 10:00 - 15:00 / 18:00 - 00:00 | Mercoledì 10:00 - 15:00 / 18:00 - 00:00 | Giovedì 10:00 - 15:00 / 18:00 - 00:00 | Venerdì 10:00 - 15:00 / 18:00 - 00:00 | Sabato 10:00 - 15:00 / 18:00 - 00:00 | Domenica 10:00 - 15:00 / 18:00 - 00:00,filtered_out,mycia,2026-05-30T17:28:54.213878+00:00
3R9oWSwOI,Movida Ristorante Milano,https://www.mycia.it/menu/milano/movida-ristorante-milano-3R9oWSwOI,https://www.mycia.it/menu/milano/movida-ristorante-milano-3R9oWSwOI,"Via Ascanio Sforza, 41, Milano, MI, Italia",Milano,45.4480668,9.1773913,"Cocktail Bar, Ristorante, Wine Bar",€€,,Lunedì 11:00 - 02:00 | Martedì 11:00 - 02:00 | Mercoledì 11:00 - 02:00 | Giovedì 11:00 - 02:00 | Venerdì 11:00 - 02:00 | Sabato 11:00 - 02:00 | Domenica 11:00 - 02:00,ok_with_menu,mycia,2026-05-30T17:28:55.758504+00:00
qqbsJZQSU,Mozzarella e Dintorni,https://www.mycia.it/menu/milano/mozzarella-e-dintorni-qqbsJZQSU,https://www.mycia.it/menu/milano/mozzarella-e-dintorni-qqbsJZQSU,"Via Guido Cavalcanti 4, Milano, 20127",Milano,45.4919612,9.2132882,Fast-Food,€,,Lunedì 08:30 - 22:30 | Martedì 08:30 - 22:30 | Mercoledì 08:30 - 22:30 | Giovedì 08:30 - 22:30 | Venerdì 08:30 - 22:30 | Sabato 19:00 - 22:30 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:28:57.313048+00:00
5TiG5MtXC,MR. MIAO,https://www.mycia.it/menu/milano/mr-miao-5TiG5MtXC,https://www.mycia.it/menu/milano/mr-miao-5TiG5MtXC,"Via Paolo Sarpi, 17, 20154 Milano MI, Italia",Milano,45.481453,9.1777374,Ristorante,€,,Lunedì 08:00 - 23:00 | Martedì 08:00 - 23:00 | Mercoledì 08:00 - 23:00 | Giovedì 08:00 - 23:00 | Venerdì 08:00 - 23:00 | Sabato 08:00 - 23:00 | Domenica 08:00 - 23:00,filtered_out,mycia,2026-05-30T17:28:58.851920+00:00
LcT70feIP,Muu House - Milano,https://www.mycia.it/menu/milano/muu-house-milano-LcT70feIP,https://www.mycia.it/menu/milano/muu-house-milano-LcT70feIP,"Viale Premuda, 46, 20129 Milano, Milano MI, Italia",Milano,45.4672095,9.2073546,Ristorante,€€€,,Lunedì 12:00 - 15:00 / 19:00 - 00:00 | Martedì 12:00 - 15:00 / 19:00 - 00:00 | Mercoledì 12:00 - 15:00 / 19:00 - 00:00 | Giovedì 12:00 - 15:00 / 19:00 - 00:00 | Venerdì 12:00 - 15:00 / 19:00 - 00:00 | Sabato 18:00 - 00:00 | Domenica 12:00 - 15:00 / 19:00 - 00:00,filtered_out,mycia,2026-05-30T17:29:00.393774+00:00
0e3de9e03,Muud Creative Sushi,https://www.mycia.it/menu/milano/muud-creative-sushi-0e3de9e03,https://www.mycia.it/menu/milano/muud-creative-sushi-0e3de9e03,"Via Adige, 8, 20135 Milano, MI, Italia",Milano,45.4485486,9.2051268,"Ristorante, Sushi",€€,,Lunedì 12:00 - 14:30 / 19:00 - 23:00 | Martedì 12:00 - 14:30 / 19:00 - 23:00 | Mercoledì 12:00 - 14:30 / 19:00 - 23:00 | Giovedì 12:00 - 14:30 / 19:00 - 23:00 | Venerdì 12:00 - 14:30 / 19:00 - 23:00 | Sabato 12:00 - 14:30 / 19:00 - 23:00 | Domenica 12:00 - 14:30 / 19:00 - 23:00,filtered_out,mycia,2026-05-30T17:29:01.932564+00:00
4b92337c2,My Primè,https://www.mycia.it/menu/milano/my-prime-4b92337c2,https://www.mycia.it/menu/milano/my-prime-4b92337c2,"Viale Francesco Crispi, 2, 20154 Milano MI, Italia",Milano,45.4809045,9.1857599,Ristorante,€€,,Lunedì 12:00 - 14:30 / 19:00 - 23:00 | Martedì 12:00 - 14:30 / 19:00 - 23:00 | Mercoledì 12:00 - 14:30 / 19:00 - 23:00 | Giovedì 12:00 - 14:30 / 19:00 - 23:00 | Venerdì 12:00 - 14:30 / 19:00 - 23:00 | Sabato 18:00 - 23:30 | Domenica 11:00 - 15:00 / 19:00 - 23:00,filtered_out,mycia,2026-05-30T17:29:03.478932+00:00
qViqFSDOC,N RESTAURANT Novotel Milano Linate Aeroporto - ristorante,https://www.mycia.it/menu/milano/n-restaurant-novotel-milano-linate-aeroporto-ristorante-qViqFSDOC,https://www.mycia.it/menu/milano/n-restaurant-novotel-milano-linate-aeroporto-ristorante-qViqFSDOC,"Via Mecenate, 121, 20138 Milano MI, Italia",Milano,45.4464948,9.2571215,Ristorante,€€,,Lunedì 12:00 - 14:30 / 19:00 - 22:00 | Martedì 12:00 - 14:30 / 19:00 - 22:00 | Mercoledì 12:00 - 14:30 / 19:00 - 22:00 | Giovedì 12:00 - 14:30 / 19:00 - 22:00 | Venerdì 12:00 - 14:30 / 19:00 - 22:00 | Sabato 12:00 - 14:30 / 19:00 - 22:00 | Domenica 12:00 - 14:30 / 19:00 - 22:00,filtered_out,mycia,2026-05-30T17:29:05.018821+00:00
T98lBeZ7S,NaBi - Natura Biologica,https://www.mycia.it/menu/milano/nabi-natura-biologica-T98lBeZ7S,https://www.mycia.it/menu/milano/nabi-natura-biologica-T98lBeZ7S,"Via Cadore, 41, Milano, MI, Italia",Milano,45.4561463,9.212049,Cafè,€€,,Lunedì 08:00 - 19:00 | Martedì 08:00 - 19:00 | Mercoledì 08:00 - 19:00 | Giovedì 08:00 - 19:00 | Venerdì 08:00 - 19:00 | Sabato 08:00 - 19:00 | Domenica 09:00 - 19:00,filtered_out,mycia,2026-05-30T17:29:06.551933+00:00
6XXf4RXSq,Napoli 1820,https://www.mycia.it/menu/milano/napoli-1820-6XXf4RXSq,https://www.mycia.it/menu/milano/napoli-1820-6XXf4RXSq,"Alzaia Naviglio Grande, 62, 20144 Milano, MI, Italia",Milano,45.4509244,9.1700086,Ristorante Pizzeria,€€,,Lunedì 00:00 - 00:00 / 19:00 - 00:00 | Martedì 00:00 - 00:00 / 19:00 - 00:00 | Mercoledì 00:00 - 00:00 / 19:00 - 00:00 | Giovedì 00:00 - 00:00 / 19:00 - 00:00 | Venerdì 00:00 - 00:00 / 19:00 - 00:00 | Sabato 00:00 - 00:00 / 12:00 - 15:30 | Domenica 00:00 - 00:00 / 12:00 - 15:30,filtered_out,mycia,2026-05-30T17:29:08.090559+00:00
DUCVxAWr5,Napulegna,https://www.mycia.it/menu/milano/napulegna-DUCVxAWr5,https://www.mycia.it/menu/milano/napulegna-DUCVxAWr5,"Viale Bligny, 16, Milano, MI, Italia",Milano,45.4511332,9.1887722,Pizzeria,€€,,Lunedì 11:45 - 15:30 / 19:00 - 23:00 | Martedì 11:45 - 15:30 / 19:00 - 23:00 | Mercoledì 11:45 - 15:30 / 19:00 - 23:00 | Giovedì 11:45 - 15:30 / 19:00 - 23:00 | Venerdì 11:45 - 15:30 / 19:00 - 23:00 | Sabato 12:00 - 15:45 / 19:00 - 00:00 | Domenica 12:00 - 15:45 / 19:00 - 00:00,filtered_out,mycia,2026-05-30T17:29:09.633400+00:00
eDvuxOV9p,Natural Break,https://www.mycia.it/menu/milano/natural-break-eDvuxOV9p,https://www.mycia.it/menu/milano/natural-break-eDvuxOV9p,"Via Giovanni Boccaccio, 15, 20123 Milano, Milano MI, Italia",Milano,45.4675595,9.1724072,"Alimentari, Ristorante",€,,Lunedì 08:00 - 19:30 | Martedì 08:00 - 19:30 | Mercoledì 08:00 - 19:30 | Giovedì 08:00 - 19:30 | Venerdì 08:00 - 19:30 | Sabato 08:00 - 19:30 | Domenica 09:00 - 19:30,filtered_out,mycia,2026-05-30T17:29:11.174811+00:00
M7TAwVjDt,NATURALMENTE,https://www.mycia.it/menu/milano/naturalmente-M7TAwVjDt,https://www.mycia.it/menu/milano/naturalmente-M7TAwVjDt,"Via dell'Orso, 12, Milano, MI, Italia",Milano,45.4691722,9.186735,Bar,€,,Lunedì 07:30 - 16:30 | Martedì 07:30 - 16:30 | Mercoledì 07:30 - 16:30 | Giovedì 07:30 - 16:30 | Venerdì 07:30 - 16:30 | Sabato Chiuso | Domenica Chiuso,ok_with_menu,mycia,2026-05-30T17:29:12.721073+00:00
x6w67v6oB,Nik's & co,https://www.mycia.it/menu/milano/nik-s-co-x6w67v6oB,https://www.mycia.it/menu/milano/nik-s-co-x6w67v6oB,"Via Giovanni Schiaparelli, Milan, Metropolitan City of Milan, Italy",Milano,45.4902743,9.2037612,CASUAL COCKTAIL BAR,€€,,Lunedì 18:00 - 02:00 | Martedì 18:00 - 02:00 | Mercoledì 18:00 - 02:00 | Giovedì 18:00 - 02:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica 18:00 - 02:00,ok_with_menu,mycia,2026-05-30T17:29:14.268972+00:00
zAnQ9IXs5,NOBU - Milan,https://www.mycia.it/menu/milano/nobu-milan-zAnQ9IXs5,https://www.mycia.it/menu/milano/nobu-milan-zAnQ9IXs5,"Via Gastone Pisoni, 1, Milano, Milano, Italia",Milano,45.4707479,9.1929556,Sushi,€€€€,,Lunedì 12:30 - 14:30 / 19:30 - 23:00 | Martedì 12:30 - 14:30 / 19:30 - 23:00 | Mercoledì 12:30 - 14:30 / 19:30 - 23:00 | Giovedì 12:30 - 14:30 / 19:30 - 23:00 | Venerdì 12:30 - 14:30 / 19:30 - 23:00 | Sabato 12:30 - 14:30 / 19:30 - 23:00 | Domenica 19:30 - 23:00,filtered_out,mycia,2026-05-30T17:29:15.820711+00:00
8aa4fb68d,Noi Pesce,https://www.mycia.it/menu/milano/noi-pesce-8aa4fb68d,https://www.mycia.it/menu/milano/noi-pesce-8aa4fb68d,"Piazzale Damiano Chiesa, 2, 20149 Milano MI, Italia",Milano,45.4841856,9.157142,Ristorante,€€,,Lunedì Chiuso | Martedì 12:00 - 14:30 / 19:00 - 22:30 | Mercoledì 12:00 - 14:30 / 19:00 - 22:30 | Giovedì 12:00 - 14:30 / 19:00 - 22:30 | Venerdì 12:00 - 14:30 / 19:00 - 23:00 | Sabato 12:00 - 15:00 / 19:00 - 23:00 | Domenica 12:00 - 15:00 / 19:00 - 22:30,filtered_out,mycia,2026-05-30T17:29:17.360163+00:00
RalvBIfA0,Noloso,https://www.mycia.it/menu/milano/noloso-RalvBIfA0,https://www.mycia.it/menu/milano/noloso-RalvBIfA0,"Via Luigi Varanini, 5, Milan, Metropolitan City of Milan, Italy",Milano,45.4930322,9.2179641,Cocktail Bar,€,,Lunedì 17:00 - 01:00 | Martedì 17:00 - 01:00 | Mercoledì 17:00 - 01:00 | Giovedì 17:00 - 01:00 | Venerdì 17:00 - 02:00 | Sabato 17:00 - 02:00 | Domenica 17:00 - 01:00,ok_with_menu,mycia,2026-05-30T17:29:18.895591+00:00
vVtk2KuwD,NON E MAI TROPPO TARDI,https://www.mycia.it/menu/milano/non-e-mai-troppo-tardi-vVtk2KuwD,https://www.mycia.it/menu/milano/non-e-mai-troppo-tardi-vVtk2KuwD,"Via Luigi Chiarelli, 10, 20151 Milano, MI, Italia",Milano,45.4908854,9.1217405,Bar,€,,Lunedì 12:00 - 14:00 / 19:00 - 22:00 | Martedì 12:00 - 14:00 / 19:00 - 22:00 | Mercoledì 12:00 - 14:00 / 19:00 - 22:00 | Giovedì 12:00 - 14:00 / 19:00 - 22:00 | Venerdì 12:00 - 14:00 / 19:00 - 22:00 | Sabato 12:00 - 14:00 / 19:00 - 22:00 | Domenica 12:00 - 14:00 / 19:00 - 22:00,ok_no_menu,mycia,2026-05-30T17:29:20.438094+00:00
hqqg2i7WQ,Non solo lesso,https://www.mycia.it/menu/milano/non-solo-lesso-hqqg2i7WQ,https://www.mycia.it/menu/milano/non-solo-lesso-hqqg2i7WQ,"Via Giorgio Jan, Milano, MI, Italia",Milano,45.478269,9.211098,Ristorante,€€,,Lunedì 12:30 - 15:00 / 20:00 - 23:00 | Martedì 12:30 - 15:00 / 20:00 - 23:00 | Mercoledì 12:30 - 15:00 / 20:00 - 23:00 | Giovedì 12:30 - 15:00 / 20:00 - 23:00 | Venerdì 12:30 - 15:00 / 20:00 - 23:00 | Sabato 12:30 - 15:00 / 20:00 - 23:00 | Domenica Chiuso,filtered_out,mycia,2026-05-30T17:29:21.982793+00:00
MCSRMHosK,NOODLE SOUP,https://www.mycia.it/menu/milano/noodle-soup-MCSRMHosK,https://www.mycia.it/menu/milano/noodle-soup-MCSRMHosK,"Via Paolo Sarpi, 26, 20154 Milano, Milano, Italia",Milano,45.4815245,9.1768584,Ristorante,€,,Lunedì 08:00 - 22:00 | Martedì 08:00 - 22:00 | Mercoledì 08:00 - 22:00 | Giovedì 08:00 - 22:00 | Venerdì 08:00 - 22:00 | Sabato 08:00 - 22:00 | Domenica 08:00 - 22:00,filtered_out,mycia,2026-05-30T17:29:23.524316+00:00
