source_platform,source_venue_id,venue_name,venue_url,menu_section,item_name,item_description,raw_price,normalized_price_eur,currency,price_type,item_type,normalized_product,confidence,allergens,retrieved_at,source_url,season,validity_start,validity_end,vertical
direct_website,balmor_cervia,Balmor,https://www.balmor.it/,ALTA STAGIONE,Ombrellone+3lettini alta stagione – giornaliero,Alta stagione 3 lettini,"€30,00",30.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.balmor.it/wp-content/uploads/2024/05/tariffe-spiaggia-balmor-2024.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,balmor_cervia,Balmor,https://www.balmor.it/,ALTA STAGIONE,Ombrellone+1lettino alta stagione – giornaliero,Alta stagione 1 lettino,"€20,00",20.0,EUR,per_day,beach_service,beach_set_1lettino_ombrellone,high,,2026-06-01T14:30:00Z,https://www.balmor.it/wp-content/uploads/2024/05/tariffe-spiaggia-balmor-2024.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,balmor_cervia,Balmor,https://www.balmor.it/,ALTA STAGIONE,Lettino extra – giornaliero,Lettino aggiuntivo,"€8,00",8.0,EUR,per_day,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.balmor.it/wp-content/uploads/2024/05/tariffe-spiaggia-balmor-2024.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,balmor_cervia,Balmor,https://www.balmor.it/,ALTA STAGIONE,Cabina privata – giornaliero,Cabina giornaliera,"€15,00",15.0,EUR,one_off,beach_service,beach_cabin_day,high,,2026-06-01T14:30:00Z,https://www.balmor.it/wp-content/uploads/2024/05/tariffe-spiaggia-balmor-2024.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,balmor_cervia,Balmor,https://www.balmor.it/,ALTA STAGIONE,Supplemento prima fila,Prima fila +40%,"€10,50",10.5,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.balmor.it/wp-content/uploads/2024/05/tariffe-spiaggia-balmor-2024.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,balmor_cervia,Balmor,https://www.balmor.it/,BASSA STAGIONE,Ombrellone+2lettini bassa stagione – giornaliero,01/04-31/05 e 16/09-30/09,"€20,00",20.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.balmor.it/wp-content/uploads/2024/05/tariffe-spiaggia-balmor-2024.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,balmor_cervia,Balmor,https://www.balmor.it/,BASSA STAGIONE,Lettino extra bassa stagione,Bassa stagione,"€6,00",6.0,EUR,per_day,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.balmor.it/wp-content/uploads/2024/05/tariffe-spiaggia-balmor-2024.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,balmor_cervia,Balmor,https://www.balmor.it/,ALTA STAGIONE,Pomeridiano ombrellone+2lettini,Dalle 14:00 alta stagione,"€25,00",25.0,EUR,per_half_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.balmor.it/wp-content/uploads/2024/05/tariffe-spiaggia-balmor-2024.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,lido_scogliera,Lido Scogliera,https://www.lidoscogliera.com/,ALTA STAGIONE,Pacchetto 1 prima fila – alta stagione,2 persone + 2 lettini + ombrellone + cabina privata,"€64,00",64.0,EUR,per_day,beach_service,beach_cabin_day,high,,2026-06-01T14:30:00Z,https://www.lidoscogliera.com/prezzi/giornaliero.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,lido_scogliera,Lido Scogliera,https://www.lidoscogliera.com/,MEDIA STAGIONE,Pacchetto 1 prima fila – media stagione,Stessa config media stagione,"€52,00",52.0,EUR,per_day,beach_service,beach_cabin_day,high,,2026-06-01T14:30:00Z,https://www.lidoscogliera.com/prezzi/giornaliero.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,lido_scogliera,Lido Scogliera,https://www.lidoscogliera.com/,BASSA STAGIONE,Pacchetto 1 prima fila – bassa stagione,Bassa stagione,"€37,00",37.0,EUR,per_day,beach_service,beach_cabin_day,high,,2026-06-01T14:30:00Z,https://www.lidoscogliera.com/prezzi/giornaliero.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,lido_scogliera,Lido Scogliera,https://www.lidoscogliera.com/,ALTA STAGIONE,Pacchetto base rows 5-7 – alta stagione,2 persone+2 lettini+ombrellone+spogliatoio comune,"€41,00",41.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.lidoscogliera.com/prezzi/giornaliero.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,lido_scogliera,Lido Scogliera,https://www.lidoscogliera.com/,MEDIA STAGIONE,Pacchetto base rows 5-7 – media stagione,Media stagione,"€33,00",33.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.lidoscogliera.com/prezzi/giornaliero.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,lido_scogliera,Lido Scogliera,https://www.lidoscogliera.com/,BASSA STAGIONE,Pacchetto base rows 5-7 – bassa stagione,Bassa stagione,"€23,00",23.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.lidoscogliera.com/prezzi/giornaliero.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,lido_scogliera,Lido Scogliera,https://www.lidoscogliera.com/,ALTA STAGIONE,Pacchetto singolo – alta stagione,1 persona+1 lettino+ombrellone,"€25,00",25.0,EUR,per_day,beach_service,beach_set_1lettino_ombrellone,high,,2026-06-01T14:30:00Z,https://www.lidoscogliera.com/prezzi/giornaliero.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,lido_scogliera,Lido Scogliera,https://www.lidoscogliera.com/,ALTA STAGIONE,Pacchetto solarium – alta stagione,"1 persona+1 lettino, solo solarium","€13,00",13.0,EUR,per_day,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.lidoscogliera.com/prezzi/giornaliero.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rivazzurra_beach_anzio,Rivazzurra Beach,https://www.rivazzurrabeach.it/,GIORNALIERO,Lettino – feriale,Lettino singolo feriale,"€8,00",8.0,EUR,per_day_weekday,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.rivazzurrabeach.it/stabilimento/wp-content/uploads/2026/05/LISTINO_2026.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rivazzurra_beach_anzio,Rivazzurra Beach,https://www.rivazzurrabeach.it/,GIORNALIERO,Lettino – festivo,Lettino festivo,"€10,00",10.0,EUR,per_day_weekend,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.rivazzurrabeach.it/stabilimento/wp-content/uploads/2026/05/LISTINO_2026.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rivazzurra_beach_anzio,Rivazzurra Beach,https://www.rivazzurrabeach.it/,GIORNALIERO,Lettino – pomeridiano,Lettino dal pomeriggio,"€6,00",6.0,EUR,per_half_day,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.rivazzurrabeach.it/stabilimento/wp-content/uploads/2026/05/LISTINO_2026.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rivazzurra_beach_anzio,Rivazzurra Beach,https://www.rivazzurrabeach.it/,GIORNALIERO,Ombrellone+2lettini – feriale,Set base feriale,"€30,00",30.0,EUR,per_day_weekday,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.rivazzurrabeach.it/stabilimento/wp-content/uploads/2026/05/LISTINO_2026.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rivazzurra_beach_anzio,Rivazzurra Beach,https://www.rivazzurrabeach.it/,GIORNALIERO,Ombrellone+2lettini – festivo,Set base festivo,"€35,00",35.0,EUR,per_day_weekend,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.rivazzurrabeach.it/stabilimento/wp-content/uploads/2026/05/LISTINO_2026.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rivazzurra_beach_anzio,Rivazzurra Beach,https://www.rivazzurrabeach.it/,GIORNALIERO,Ombrellone+2lettini – pomeridiano,Set base pomeridiano,"€20,00",20.0,EUR,per_half_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.rivazzurrabeach.it/stabilimento/wp-content/uploads/2026/05/LISTINO_2026.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rivazzurra_beach_anzio,Rivazzurra Beach,https://www.rivazzurrabeach.it/,GIORNALIERO,Maxi+2lettini+sedia – feriale,Premium set feriale,"€40,00",40.0,EUR,per_day_weekday,beach_service,beach_umbrella_premium,high,,2026-06-01T14:30:00Z,https://www.rivazzurrabeach.it/stabilimento/wp-content/uploads/2026/05/LISTINO_2026.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rivazzurra_beach_anzio,Rivazzurra Beach,https://www.rivazzurrabeach.it/,SETTIMANALE,Ombrellone+2lettini – settimana (sett. A/B),7 gg settore standard,"€200,00",200.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.rivazzurrabeach.it/stabilimento/wp-content/uploads/2026/05/LISTINO_2026.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rivazzurra_beach_anzio,Rivazzurra Beach,https://www.rivazzurrabeach.it/,SETTIMANALE,Ombrellone+2lettini – settimana (sett. C maxi),7 gg settore premium,"€295,00",295.0,EUR,per_week,beach_service,beach_umbrella_premium,high,,2026-06-01T14:30:00Z,https://www.rivazzurrabeach.it/stabilimento/wp-content/uploads/2026/05/LISTINO_2026.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rivazzurra_beach_anzio,Rivazzurra Beach,https://www.rivazzurrabeach.it/,STAGIONALE,Stagionale settore A/B,107 giorni stagionale standard,"€1.350,00",1350.0,EUR,per_season,beach_service,beach_subscription_season,high,,2026-06-01T14:30:00Z,https://www.rivazzurrabeach.it/stabilimento/wp-content/uploads/2026/05/LISTINO_2026.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rivazzurra_beach_anzio,Rivazzurra Beach,https://www.rivazzurrabeach.it/,STAGIONALE,Stagionale settore C maxi,107 giorni settore premium,"€1.500,00",1500.0,EUR,per_season,beach_service,beach_subscription_season,high,,2026-06-01T14:30:00Z,https://www.rivazzurrabeach.it/stabilimento/wp-content/uploads/2026/05/LISTINO_2026.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rivazzurra_beach_anzio,Rivazzurra Beach,https://www.rivazzurrabeach.it/,TESSERE,Tessera 15 lettini (5 festivi+10 feriali),Carnet multi-ingresso,"€110,00",110.0,EUR,per_season,beach_service,beach_minimum_spend,high,,2026-06-01T14:30:00Z,https://www.rivazzurrabeach.it/stabilimento/wp-content/uploads/2026/05/LISTINO_2026.pdf,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni79_senigallia,Bagni 79,https://www.bagni79.it/listino.php,PRIMA FILA,Ombrellone+2lettini prima fila – giornaliero,Prima fila,"€28,00",28.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagni79.it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni79_senigallia,Bagni 79,https://www.bagni79.it/listino.php,PRIMA FILA,Ombrellone+2lettini prima fila – settimanale,Prima fila 7 giorni,"€185,00",185.0,EUR,per_week,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagni79.it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni79_senigallia,Bagni 79,https://www.bagni79.it/listino.php,PRIMA FILA,Ombrellone+2lettini prima fila – quindicinale,Prima fila 15 giorni,"€315,00",315.0,EUR,per_week,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagni79.it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni79_senigallia,Bagni 79,https://www.bagni79.it/listino.php,PRIMA FILA,Ombrellone+2lettini prima fila – mensile,Prima fila 30 giorni,"€425,00",425.0,EUR,per_month,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagni79.it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni79_senigallia,Bagni 79,https://www.bagni79.it/listino.php,STANDARD,Ombrellone+2lettini 2a-3a fila – giornaliero,Seconda/terza fila,"€25,00",25.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagni79.it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni79_senigallia,Bagni 79,https://www.bagni79.it/listino.php,STANDARD,Ombrellone+2lettini 2a-3a fila – settimanale,Seconda/terza fila 7 giorni,"€165,00",165.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagni79.it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni79_senigallia,Bagni 79,https://www.bagni79.it/listino.php,STANDARD,Ombrellone+2lettini file posteriori – giornaliero,File interne,"€22,00",22.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagni79.it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni79_senigallia,Bagni 79,https://www.bagni79.it/listino.php,STANDARD,Ombrellone+2lettini file posteriori – settimanale,File interne 7 giorni,"€145,00",145.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagni79.it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_baratti_piombino,Bagno Baratti Beach,https://www.bagnobaratti.it/listino-prezzi/,PRIMA FILA,Ombrellone+2lettini prima fila – maggio,Maggio prima fila,"€30,00",30.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagnobaratti.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_baratti_piombino,Bagno Baratti Beach,https://www.bagnobaratti.it/listino-prezzi/,PRIMA FILA,Ombrellone+2lettini prima fila – giugno,Giugno prima fila,"€35,00",35.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagnobaratti.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_baratti_piombino,Bagno Baratti Beach,https://www.bagnobaratti.it/listino-prezzi/,PRIMA FILA,Ombrellone+2lettini prima fila – luglio,Luglio prima fila,"€40,00",40.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagnobaratti.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_baratti_piombino,Bagno Baratti Beach,https://www.bagnobaratti.it/listino-prezzi/,PRIMA FILA,Ombrellone+2lettini prima fila – agosto,Agosto prima fila,"€45,00",45.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagnobaratti.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_baratti_piombino,Bagno Baratti Beach,https://www.bagnobaratti.it/listino-prezzi/,STANDARD,Ombrellone+2lettini standard – agosto,Agosto file standard,"€40,00",40.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagnobaratti.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_baratti_piombino,Bagno Baratti Beach,https://www.bagnobaratti.it/listino-prezzi/,STANDARD,Ombrellone+2lettini standard – luglio,Luglio file standard,"€35,00",35.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagnobaratti.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_baratti_piombino,Bagno Baratti Beach,https://www.bagnobaratti.it/listino-prezzi/,VIP,Gazebo – agosto,Gazebo agosto,"€90,00",90.0,EUR,per_day,beach_service,beach_umbrella_premium,high,,2026-06-01T14:30:00Z,https://www.bagnobaratti.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_baratti_piombino,Bagno Baratti Beach,https://www.bagnobaratti.it/listino-prezzi/,VIP,Gazebo – maggio,Gazebo bassa stagione,"€60,00",60.0,EUR,per_day,beach_service,beach_umbrella_premium,high,,2026-06-01T14:30:00Z,https://www.bagnobaratti.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_baratti_piombino,Bagno Baratti Beach,https://www.bagnobaratti.it/listino-prezzi/,ARREDI,Lettino prima fila – giugno,Lettino singolo prima fila,"€10,00",10.0,EUR,per_day,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.bagnobaratti.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_baratti_piombino,Bagno Baratti Beach,https://www.bagnobaratti.it/listino-prezzi/,ARREDI,Sdraio prima fila – giugno,Sedia a sdraio,"€7,00",7.0,EUR,per_day,beach_service,beach_chair,high,,2026-06-01T14:30:00Z,https://www.bagnobaratti.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_imperiale_tirrenia,Bagno Imperiale,https://www.bagnoimperiale.it/listino-prezzi/,GIORNALIERO,Ombrellone+2lettini – feriale,Feriale,"€15,00",15.0,EUR,per_day_weekday,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagnoimperiale.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_imperiale_tirrenia,Bagno Imperiale,https://www.bagnoimperiale.it/listino-prezzi/,GIORNALIERO,Ombrellone+2lettini – weekend,Weekend/festivo,"€28,00",28.0,EUR,per_day_weekend,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagnoimperiale.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_imperiale_tirrenia,Bagno Imperiale,https://www.bagnoimperiale.it/listino-prezzi/,QUINDICINALE,Ombrellone+2lettini – quindicinale bassa stagione,15 gg maggio/giugno/settembre,"€170,00",170.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagnoimperiale.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_imperiale_tirrenia,Bagno Imperiale,https://www.bagnoimperiale.it/listino-prezzi/,QUINDICINALE,Ombrellone+2lettini – quindicinale alta stagione,15 gg luglio/agosto,"€250,00",250.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagnoimperiale.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_imperiale_tirrenia,Bagno Imperiale,https://www.bagnoimperiale.it/listino-prezzi/,MENSILE,Ombrellone+2lettini – mensile bassa stagione,30 gg bassa stagione,"€300,00",300.0,EUR,per_month,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagnoimperiale.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_imperiale_tirrenia,Bagno Imperiale,https://www.bagnoimperiale.it/listino-prezzi/,MENSILE,Ombrellone+2lettini – mensile alta stagione,30 gg luglio/agosto,"€400,00",400.0,EUR,per_month,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagnoimperiale.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_imperiale_tirrenia,Bagno Imperiale,https://www.bagnoimperiale.it/listino-prezzi/,STAGIONALE,Ombrellone+2lettini – stagionale,Stagione completa,"€1.000,00",1000.0,EUR,per_season,beach_service,beach_subscription_season,high,,2026-06-01T14:30:00Z,https://www.bagnoimperiale.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_imperiale_tirrenia,Bagno Imperiale,https://www.bagnoimperiale.it/listino-prezzi/,CABINE,Cabina+ombrellone+2sdraio – feriale,Cabina giornaliera feriale,"€25,00",25.0,EUR,per_day_weekday,beach_service,beach_cabin_day,high,,2026-06-01T14:30:00Z,https://www.bagnoimperiale.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_imperiale_tirrenia,Bagno Imperiale,https://www.bagnoimperiale.it/listino-prezzi/,CABINE,Cabina+ombrellone+2sdraio – stagionale,Stagionale con cabina,"€1.750,00",1750.0,EUR,per_season,beach_service,beach_cabin_season,high,,2026-06-01T14:30:00Z,https://www.bagnoimperiale.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_imperiale_tirrenia,Bagno Imperiale,https://www.bagnoimperiale.it/listino-prezzi/,CABINE,Doccia calda per persona,Doccia calda singola,"€1,00",1.0,EUR,one_off,beach_service,beach_shower,high,,2026-06-01T14:30:00Z,https://www.bagnoimperiale.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_imperiale_tirrenia,Bagno Imperiale,https://www.bagnoimperiale.it/listino-prezzi/,INGRESSO,Ingresso per persona,Ingresso giornaliero,"€5,00",5.0,EUR,per_day,beach_service,beach_entry_fee,high,,2026-06-01T14:30:00Z,https://www.bagnoimperiale.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_imperiale_tirrenia,Bagno Imperiale,https://www.bagnoimperiale.it/listino-prezzi/,ARREDI,Lettino aggiuntivo – mensile,Lettino extra mensile,"€100,00",100.0,EUR,per_month,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.bagnoimperiale.it/listino-prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,riva_del_sole_otranto,Riva del Sole,https://www.spiaggiarivadelsole.com/prezzi/,GIUGNO,Ombrellone+2lettini – giornaliero giugno,Set standard giugno,"€20,00",20.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.spiaggiarivadelsole.com/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,riva_del_sole_otranto,Riva del Sole,https://www.spiaggiarivadelsole.com/prezzi/,LUGLIO,Ombrellone+2lettini – giornaliero luglio,Set standard luglio,"€25,00",25.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.spiaggiarivadelsole.com/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,riva_del_sole_otranto,Riva del Sole,https://www.spiaggiarivadelsole.com/prezzi/,AGOSTO,Ombrellone+2lettini – giornaliero agosto,Set standard agosto,"€30,00",30.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.spiaggiarivadelsole.com/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,riva_del_sole_otranto,Riva del Sole,https://www.spiaggiarivadelsole.com/prezzi/,PRIMA FILA,Prima fila Comfort – giornaliero bassa,Prima fila confort bassa stagione,"€40,00",40.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.spiaggiarivadelsole.com/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,riva_del_sole_otranto,Riva del Sole,https://www.spiaggiarivadelsole.com/prezzi/,PRIMA FILA,Prima fila Comfort – giornaliero alta,Prima fila alta stagione,"€50,00",50.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.spiaggiarivadelsole.com/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,riva_del_sole_otranto,Riva del Sole,https://www.spiaggiarivadelsole.com/prezzi/,QUINDICINALE,Ombrellone+2lettini – quindicinale luglio,15 giorni luglio,"€320,00",320.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.spiaggiarivadelsole.com/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,riva_del_sole_otranto,Riva del Sole,https://www.spiaggiarivadelsole.com/prezzi/,ABBONAMENTI,Stagionale (1 giugno - 15 settembre),Stagione completa,"€1.000,00",1000.0,EUR,per_season,beach_service,beach_subscription_season,high,,2026-06-01T14:30:00Z,https://www.spiaggiarivadelsole.com/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,riva_del_sole_otranto,Riva del Sole,https://www.spiaggiarivadelsole.com/prezzi/,ARREDI,Lettino singolo – bassa stagione,Lettino singolo giugno/settembre,"€6,00",6.0,EUR,per_day,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.spiaggiarivadelsole.com/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,riva_del_sole_otranto,Riva del Sole,https://www.spiaggiarivadelsole.com/prezzi/,ARREDI,Lettino singolo – alta stagione,Lettino singolo luglio/agosto,"€9,00",9.0,EUR,per_day,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.spiaggiarivadelsole.com/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
